"","county","count","year","month","state"
"1288","Hyde","952","2018","March","SD"
"1289","Jackson","1846","2018","March","SD"
"1290","Jerauld","1291","2018","March","SD"
"1291","Jones","674","2018","March","SD"
"1292","Kingsbury","  3373","2018","March","SD"
"1293","Lake","  9785","2018","March","SD"
"1294","Lawrence"," 16267","2018","March","SD"
"1295","Lincoln"," 34770","2018","March","SD"
"1296","Lyman","  2196","2018","March","SD"
"1297","Marshall","  2754","2018","March","SD"
"1298","McCook","  3554","2018","March","SD"
"1299","McPherson","  1740","2018","March","SD"
"1300","Meade"," 16290","2018","March","SD"
"1301","Mellette","  1081","2018","March","SD"
"1302","Miner","  1482","2018","March","SD"
"1303","Minnehaha","111807","2018","March","SD"
"1304","Moody","  4017","2018","March","SD"
"1305","Oglala Lakota","  7708","2018","March","SD"
"1306","Pennington"," 68125","2018","March","SD"
"1307","Perkins","  2134","2018","March","SD"
"1308","Potter","  1734","2018","March","SD"
"1309","Roberts","  6268","2018","March","SD"
"1310","Sanborn","  1535","2018","March","SD"
"1311","Spink","  4065","2018","March","SD"
"1312","Stanley","  2051","2018","March","SD"
"1313","Sully","  1072","2018","March","SD"
"1314","Todd","  4436","2018","March","SD"
"1315","Tripp","  3631","2018","March","SD"
"1316","Turner","  5545","2018","March","SD"
"1317","Union"," 10958","2018","March","SD"
"1318","Walworth","  3665","2018","March","SD"
"1319","Yankton"," 13297","2018","March","SD"
"1320","Ziebach","  1528","2018","March","SD"
"1321","Aurora","1810","2018","April","SD"
"1322","Beadle","9828","2018","April","SD"
"1323","Bennett","1791","2018","April","SD"
"1324","Bon Homme","3875","2018","April","SD"
"1325","Brookings","17756","2018","April","SD"
"1326","Brown","22528","2018","April","SD"
"1327","Brule","3178","2018","April","SD"
"1328","Buffalo","900","2018","April","SD"
"1329","Butte","6073","2018","April","SD"
"1330","Campbell","1090","2018","April","SD"
"1331","Charles Mix","5493","2018","April","SD"
"1332","Clark","2453","2018","April","SD"
"1333","Clay","7358","2018","April","SD"
"1334","Codington","16267","2018","April","SD"
"1335","Corson","2246","2018","April","SD"
"1336","Custer","6277","2018","April","SD"
"1337","Davison","10950","2018","April","SD"
"1338","Day","3974","2018","April","SD"
"1339","Deuel","2815","2018","April","SD"
"1340","Dewey","3276","2018","April","SD"
"1341","Douglas","2050","2018","April","SD"
"1342","Edmunds","2673","2018","April","SD"
"1343","Fall River","4997","2018","April","SD"
"1344","Faulk","1561","2018","April","SD"
"1345","Grant","4634","2018","April","SD"
"1346","Gregory","2726","2018","April","SD"
"1347","Haakon","1361","2018","April","SD"
"1348","Hamlin","3704","2018","April","SD"
"1349","Hand","2335","2018","April","SD"
"1350","Hanson","3015","2018","April","SD"
"1351","Harding","925","2018","April","SD"
"1352","Hughes","10968","2018","April","SD"
"1353","Hutchinson","4955","2018","April","SD"
"1354","Hyde","967","2018","April","SD"
"1355","Jackson","1764","2018","April","SD"
"1356","Jerauld","1293","2018","April","SD"
"1357","Jones","675","2018","April","SD"
"1358","Kingsbury","  3389","2018","April","SD"
"1359","Lake","  9804","2018","April","SD"
"1360","Lawrence"," 16305","2018","April","SD"
"1361","Lincoln"," 34930","2018","April","SD"
"1362","Lyman","  2196","2018","April","SD"
"1363","Marshall","  2758","2018","April","SD"
"1364","McCook","  3553","2018","April","SD"
"1365","McPherson","  1743","2018","April","SD"
"1366","Meade"," 16354","2018","April","SD"
"1367","Mellette","  1079","2018","April","SD"
"1368","Miner","  1483","2018","April","SD"
"1369","Minnehaha","111141","2018","April","SD"
"1370","Moody","  4026","2018","April","SD"
"1371","Oglala Lakota","  7703","2018","April","SD"
"1372","Pennington"," 68400","2018","April","SD"
"1373","Perkins","  2135","2018","April","SD"
"1374","Potter","  1730","2018","April","SD"
"1375","Roberts","  6273","2018","April","SD"
"1376","Sanborn","  1535","2018","April","SD"
"1377","Spink","  4078","2018","April","SD"
"1378","Stanley","  2052","2018","April","SD"
"1379","Sully","  1073","2018","April","SD"
"1380","Todd","  4442","2018","April","SD"
"1381","Tripp","  3650","2018","April","SD"
"1382","Turner","  5563","2018","April","SD"
"1383","Union"," 11008","2018","April","SD"
"1384","Walworth","  3661","2018","April","SD"
"1385","Yankton"," 13321","2018","April","SD"
"1386","Ziebach","  1532","2018","April","SD"
"1387","Aurora","1812","2018","May","SD"
"1388","Beadle","9833","2018","May","SD"
"1389","Bennett","1799","2018","May","SD"
"1390","Bon Homme","3901","2018","May","SD"
"1391","Brookings","17812","2018","May","SD"
"1392","Brown","22556","2018","May","SD"
"1393","Brule","3190","2018","May","SD"
"1394","Buffalo","900","2018","May","SD"
"1395","Butte","6089","2018","May","SD"
"1396","Campbell","1094","2018","May","SD"
"1397","Charles Mix","5507","2018","May","SD"
"1398","Clark","2454","2018","May","SD"
"1399","Clay","7355","2018","May","SD"
"1400","Codington","16302","2018","May","SD"
"1401","Corson","2255","2018","May","SD"
"1402","Custer","6293","2018","May","SD"
"1403","Davison","10974","2018","May","SD"
"1404","Day","3966","2018","May","SD"
"1405","Deuel","2822","2018","May","SD"
"1406","Dewey","3276","2018","May","SD"
"1407","Douglas","2057","2018","May","SD"
"1408","Edmunds","2675","2018","May","SD"
"1409","Fall River","5005","2018","May","SD"
"1410","Faulk","1560","2018","May","SD"
"1411","Grant","4637","2018","May","SD"
"1412","Gregory","2724","2018","May","SD"
"1413","Haakon","1367","2018","May","SD"
"1414","Hamlin","3716","2018","May","SD"
"1415","Hand","2340","2018","May","SD"
"1416","Hanson","3011","2018","May","SD"
"1417","Harding","923","2018","May","SD"
"1418","Hughes","10984","2018","May","SD"
"1419","Hutchinson","4974","2018","May","SD"
"1420","Hyde","969","2018","May","SD"
"1421","Jackson","1762","2018","May","SD"
"1422","Jerauld","1293","2018","May","SD"
"1423","Jones","679","2018","May","SD"
"1424","Kingsbury","3412","2018","May","SD"
"1425","Lake","9852","2018","May","SD"
"1426","Lawrence","16327","2018","May","SD"
"1427","Lincoln","35103","2018","May","SD"
"1428","Lyman","2201","2018","May","SD"
"1429","Marshall","2751","2018","May","SD"
"1430","McCook","3553","2018","May","SD"
"1431","McPherson","1748","2018","May","SD"
"1432","Meade","16423","2018","May","SD"
"1433","Mellette","1077","2018","May","SD"
"1434","Miner","1481","2018","May","SD"
"1435","Minnehaha","111417","2018","May","SD"
"1436","Moody","4032","2018","May","SD"
"1437","Oglala Lakota","7707","2018","May","SD"
"1438","Pennington","68671","2018","May","SD"
"1439","Perkins","2141","2018","May","SD"
"1440","Potter","1729","2018","May","SD"
"1441","Roberts","6273","2018","May","SD"
"1442","Sanborn","1538","2018","May","SD"
"1443","Spink","4081","2018","May","SD"
"1444","Stanley","2043","2018","May","SD"
"1445","Sully","1081","2018","May","SD"
"1446","Todd","4439","2018","May","SD"
"1447","Tripp","3652","2018","May","SD"
"1448","Turner","5551","2018","May","SD"
"1449","Union","11042","2018","May","SD"
"1450","Walworth","3658","2018","May","SD"
"1451","Yankton","13362","2018","May","SD"
"1452","Ziebach","1536","2018","May","SD"
"1453","Aurora","1812","2018","June","SD"
"1454","Beadle","9866","2018","June","SD"
"1455","Bennett","1811","2018","June","SD"
"1456","Bon Homme","3911","2018","June","SD"
"1457","Brookings","17845","2018","June","SD"
"1458","Brown","22592","2018","June","SD"
"1459","Brule","3202","2018","June","SD"
"1460","Buffalo","901","2018","June","SD"
"1461","Butte","6104","2018","June","SD"
"1462","Campbell","1099","2018","June","SD"
"1463","Charles Mix","5513","2018","June","SD"
"1464","Clark","2464","2018","June","SD"
"1465","Clay","7373","2018","June","SD"
"1466","Codington","16383","2018","June","SD"
"1467","Corson","2260","2018","June","SD"
"1468","Custer","6309","2018","June","SD"
"1469","Davison","11028","2018","June","SD"
"1470","Day","3969","2018","June","SD"
"1471","Deuel","2823","2018","June","SD"
"1472","Dewey","3275","2018","June","SD"
"1473","Douglas","2066","2018","June","SD"
"1474","Edmunds","2675","2018","June","SD"
"1475","Fall River","5043","2018","June","SD"
"1476","Faulk","1571","2018","June","SD"
"1477","Grant","4638","2018","June","SD"
"1478","Gregory","2732","2018","June","SD"
"1479","Haakon","1372","2018","June","SD"
"1480","Hamlin","3777","2018","June","SD"
"1481","Hand","2337","2018","June","SD"
"1482","Hanson","3045","2018","June","SD"
"1483","Harding","937","2018","June","SD"
"1484","Hughes","11025","2018","June","SD"
"1485","Hutchinson","4972","2018","June","SD"
"1486","Hyde","962","2018","June","SD"
"1487","Jackson","1759","2018","June","SD"
"1488","Jerauld","1291","2018","June","SD"
"1489","Jones","687","2018","June","SD"
"1490","Kingsbury","  3436","2018","June","SD"
"1491","Lake","  9897","2018","June","SD"
"1492","Lawrence"," 16390","2018","June","SD"
"1493","Lincoln"," 35310","2018","June","SD"
"1494","Lyman","  2197","2018","June","SD"
"1495","Marshall","  2756","2018","June","SD"
"1496","McCook","  3573","2018","June","SD"
"1497","McPherson","  1755","2018","June","SD"
"1498","Meade"," 16478","2018","June","SD"
"1499","Mellette","  1087","2018","June","SD"
"1500","Miner","  1489","2018","June","SD"
"1501","Minnehaha","111891","2018","June","SD"
"1502","Moody","  4037","2018","June","SD"
"1503","Oglala Lakota","  7730","2018","June","SD"
"1504","Pennington"," 69120","2018","June","SD"
"1505","Perkins","  2140","2018","June","SD"
"1506","Potter","  1733","2018","June","SD"
"1507","Roberts","  6287","2018","June","SD"
"1508","Sanborn","  1542","2018","June","SD"
"1509","Spink","  4104","2018","June","SD"
"1510","Stanley","  2049","2018","June","SD"
"1511","Sully","  1080","2018","June","SD"
"1512","Todd","  4449","2018","June","SD"
"1513","Tripp","  3651","2018","June","SD"
"1514","Turner","  5562","2018","June","SD"
"1515","Union"," 11086","2018","June","SD"
"1516","Walworth","  3669","2018","June","SD"
"1517","Yankton"," 13443","2018","June","SD"
"1518","Ziebach","  1528","2018","June","SD"
"1519","Aurora","1810","2018","July","SD"
"1520","Beadle","9881","2018","July","SD"
"1521","Bennett","1808","2018","July","SD"
"1522","Bon Homme","3914","2018","July","SD"
"1523","Brookings","17920","2018","July","SD"
"1524","Brown","22664","2018","July","SD"
"1525","Brule","3210","2018","July","SD"
"1526","Buffalo","901","2018","July","SD"
"1527","Butte","6126","2018","July","SD"
"1528","Campbell","1106","2018","July","SD"
"1529","Charles Mix","5524","2018","July","SD"
"1530","Clark","2466","2018","July","SD"
"1531","Clay","7409","2018","July","SD"
"1532","Codington","16442","2018","July","SD"
"1533","Corson","2272","2018","July","SD"
"1534","Custer","6370","2018","July","SD"
"1535","Davison","11067","2018","July","SD"
"1536","Day","3963","2018","July","SD"
"1537","Deuel","2834","2018","July","SD"
"1538","Dewey","3277","2018","July","SD"
"1539","Douglas","2076","2018","July","SD"
"1540","Edmunds","2688","2018","July","SD"
"1541","Fall River","5068","2018","July","SD"
"1542","Faulk","1570","2018","July","SD"
"1543","Grant","4634","2018","July","SD"
"1544","Gregory","2749","2018","July","SD"
"1545","Haakon","1368","2018","July","SD"
"1546","Hamlin","3791","2018","July","SD"
"1547","Hand","2342","2018","July","SD"
"1548","Hanson","3072","2018","July","SD"
"1549","Harding","938","2018","July","SD"
"1550","Hughes","11097","2018","July","SD"
"1551","Hutchinson","4988","2018","July","SD"
"1552","Hyde","959","2018","July","SD"
"1553","Jackson","1758","2018","July","SD"
"1554","Jerauld","1290","2018","July","SD"
"1555","Jones","688","2018","July","SD"
"1556","Kingsbury","  3436","2018","July","SD"
"1557","Lake","  9975","2018","July","SD"
"1558","Lawrence"," 16455","2018","July","SD"
"1559","Lincoln"," 35576","2018","July","SD"
"1560","Lyman","  2201","2018","July","SD"
"1561","Marshall","  2758","2018","July","SD"
"1562","McCook","  3588","2018","July","SD"
"1563","McPherson","  1760","2018","July","SD"
"1564","Meade"," 16589","2018","July","SD"
"1565","Mellette","  1090","2018","July","SD"
"1566","Miner","  1491","2018","July","SD"
"1567","Minnehaha","111796","2018","July","SD"
"1568","Moody","  4054","2018","July","SD"
"1569","Oglala Lakota","  7761","2018","July","SD"
"1570","Pennington"," 69589","2018","July","SD"
"1571","Perkins","  2138","2018","July","SD"
"1572","Potter","  1739","2018","July","SD"
"1573","Roberts","  6297","2018","July","SD"
"1574","Sanborn","  1540","2018","July","SD"
"1575","Spink","  4104","2018","July","SD"
"1576","Stanley","  2050","2018","July","SD"
"1577","Sully","  1083","2018","July","SD"
"1578","Todd","  4471","2018","July","SD"
"1579","Tripp","  3663","2018","July","SD"
"1580","Turner","  5573","2018","July","SD"
"1581","Union"," 11123","2018","July","SD"
"1582","Walworth","  3669","2018","July","SD"
"1583","Yankton"," 13480","2018","July","SD"
"1584","Ziebach","  1529","2018","July","SD"
"1585","Aurora","1807","2019","January","SD"
"1586","Beadle","9867","2019","January","SD"
"1587","Bennett","1842","2019","January","SD"
"1588","Bon Homme","3953","2019","January","SD"
"1589","Brookings","18488","2019","January","SD"
"1590","Brown","23152","2019","January","SD"
"1591","Brule","3251","2019","January","SD"
"1592","Buffalo","934","2019","January","SD"
"1593","Butte","6244","2019","January","SD"
"1594","Campbell","1115","2019","January","SD"
"1595","Charles Mix","5684","2019","January","SD"
"1596","Clark","2495","2019","January","SD"
"1597","Clay","7694","2019","January","SD"
"1598","Codington","16757","2019","January","SD"
"1599","Corson","2337","2019","January","SD"
"1600","Custer","6586","2019","January","SD"
"1601","Davison","11319","2019","January","SD"
"1602","Day","3982","2019","January","SD"
"1603","Deuel","2869","2019","January","SD"
"1604","Dewey","3432","2019","January","SD"
"1605","Douglas","2105","2019","January","SD"
"1606","Edmunds","2692","2019","January","SD"
"1607","Fall River","5210","2019","January","SD"
"1608","Faulk","1576","2019","January","SD"
"1609","Grant","4696","2019","January","SD"
"1610","Gregory","2818","2019","January","SD"
"1611","Haakon","1387","2019","January","SD"
"1612","Hamlin","3837","2019","January","SD"
"1613","Hand","2328","2019","January","SD"
"1614","Hanson","3173","2019","January","SD"
"1615","Harding","960","2019","January","SD"
"1616","Hughes","11320","2019","January","SD"
"1617","Hutchinson","5031","2019","January","SD"
"1618","Hyde","977","2019","January","SD"
"1619","Jackson","1799","2019","January","SD"
"1620","Jerauld","1287","2019","January","SD"
"1621","Jones","685","2019","January","SD"
"1622","Kingsbury","3493","2019","January","SD"
"1623","Lake","9513","2019","January","SD"
"1624","Lawrence","17035","2019","January","SD"
"1625","Lincoln","37312","2019","January","SD"
"1626","Lyman","2231","2019","January","SD"
"1627","Marshall","2797","2019","January","SD"
"1628","McCook","3641","2019","January","SD"
"1629","McPherson","1769","2019","January","SD"
"1630","Meade","17099","2019","January","SD"
"1631","Mellette","1138","2019","January","SD"
"1632","Miner","1567","2019","January","SD"
"1633","Minnehaha","115946","2019","January","SD"
"1634","Moody","4103","2019","January","SD"
"1635","Oglala Lakota","8048","2019","January","SD"
"1636","Pennington","72735","2019","January","SD"
"1637","Perkins","2144","2019","January","SD"
"1638","Potter","1756","2019","January","SD"
"1639","Roberts","6417","2019","January","SD"
"1640","Sanborn","1545","2019","January","SD"
"1641","Spink","4148","2019","January","SD"
"1642","Stanley","2109","2019","January","SD"
"1643","Sully","1087","2019","January","SD"
"1644","Todd","4680","2019","January","SD"
"1645","Tripp","3706","2019","January","SD"
"1646","Turner","5672","2019","January","SD"
"1647","Union","11498","2019","January","SD"
"1648","Walworth","3697","2019","January","SD"
"1649","Yankton","13879","2019","January","SD"
"1650","Ziebach","1616","2019","January","SD"
"1651","Aurora","1782","2019","October","SD"
"1652","Beadle","9813","2019","October","SD"
"1653","Bennett","1786","2019","October","SD"
"1654","Bon Homme","3832","2019","October","SD"
"1655","Brookings","18294","2019","October","SD"
"1656","Brown","22836","2019","October","SD"
"1657","Brule","3175","2019","October","SD"
"1658","Buffalo","896","2019","October","SD"
"1659","Butte","6015","2019","October","SD"
"1660","Campbell","1089","2019","October","SD"
"1661","Charles Mix","5442","2019","October","SD"
"1662","Clark","2443","2019","October","SD"
"1663","Clay","7358","2019","October","SD"
"1664","Codington","16635","2019","October","SD"
"1665","Corson","2284","2019","October","SD"
"1666","Custer","6459","2019","October","SD"
"1667","Davison","11186","2019","October","SD"
"1668","Day","3829","2019","October","SD"
"1669","Deuel","2905","2019","October","SD"
"1670","Dewey","3279","2019","October","SD"
"1671","Douglas","2086","2019","October","SD"
"1672","Edmunds","2604","2019","October","SD"
"1673","Fall River","5091","2019","October","SD"
"1674","Faulk","1530","2019","October","SD"
"1675","Grant","4591","2019","October","SD"
"1676","Gregory","2816","2019","October","SD"
"1677","Haakon","1383","2019","October","SD"
"1678","Hamlin","3729","2019","October","SD"
"1679","Hand","2258","2019","October","SD"
"1680","Hanson","3132","2019","October","SD"
"1681","Harding","942","2019","October","SD"
"1682","Hughes","11389","2019","October","SD"
"1683","Hutchinson","5010","2019","October","SD"
"1684","Hyde","955","2019","October","SD"
"1685","Jackson","1810","2019","October","SD"
"1686","Jerauld","1219","2019","October","SD"
"1687","Jones","686","2019","October","SD"
"1688","Kingsbury","3484","2019","October","SD"
"1689","Lake","9052","2019","October","SD"
"1690","Lawrence","16909","2019","October","SD"
"1691","Lincoln","37380","2019","October","SD"
"1692","Lyman","2180","2019","October","SD"
"1693","Marshall","2727","2019","October","SD"
"1694","McCook","3581","2019","October","SD"
"1695","McPherson","1755","2019","October","SD"
"1696","Meade","16913","2019","October","SD"
"1697","Mellette","1127","2019","October","SD"
"1698","Miner","1530","2019","October","SD"
"1699","Minnehaha","118743","2019","October","SD"
"1700","Moody","4067","2019","October","SD"
"1701","Oglala Lakota","7706","2019","October","SD"
"1702","Pennington","75048","2019","October","SD"
"1703","Perkins","2098","2019","October","SD"
"1704","Potter","1678","2019","October","SD"
"1705","Roberts","6364","2019","October","SD"
"1706","Sanborn","1505","2019","October","SD"
"1707","Spink","4106","2019","October","SD"
"1708","Stanley","2105","2019","October","SD"
"1709","Sully","1057","2019","October","SD"
"1710","Todd","4479","2019","October","SD"
"1711","Tripp","3592","2019","October","SD"
"1712","Turner","5605","2019","October","SD"
"1713","Union","11490","2019","October","SD"
"1714","Walworth","3726","2019","October","SD"
"1715","Yankton","13856","2019","October","SD"
"1716","Ziebach","1566","2019","October","SD"
"1717","Aurora","1780","2019","November","SD"
"1718","Beadle","9674","2019","November","SD"
"1719","Bennett","1787","2019","November","SD"
"1720","Bon Homme","3828","2019","November","SD"
"1721","Brookings","18327","2019","November","SD"
"1722","Brown","22761","2019","November","SD"
"1723","Brule","3167","2019","November","SD"
"1724","Buffalo","892","2019","November","SD"
"1725","Butte","6037","2019","November","SD"
"1726","Campbell","1090","2019","November","SD"
"1727","Charles Mix","5306","2019","November","SD"
"1728","Clark","2419","2019","November","SD"
"1729","Clay","7366","2019","November","SD"
"1730","Codington","16531","2019","November","SD"
"1731","Corson","2287","2019","November","SD"
"1732","Custer","6461","2019","November","SD"
"1733","Davison","11161","2019","November","SD"
"1734","Day","3830","2019","November","SD"
"1735","Deuel","2916","2019","November","SD"
"1736","Dewey","3280","2019","November","SD"
"1737","Douglas","2091","2019","November","SD"
"1738","Edmunds","2603","2019","November","SD"
"1739","Fall River","5118","2019","November","SD"
"1740","Faulk","1522","2019","November","SD"
"1741","Grant","4592","2019","November","SD"
"1742","Gregory","2822","2019","November","SD"
"1743","Haakon","1340","2019","November","SD"
"1744","Hamlin","3737","2019","November","SD"
"1745","Hand","2258","2019","November","SD"
"1746","Hanson","3145","2019","November","SD"
"1747","Harding","950","2019","November","SD"
"1748","Hughes","11389","2019","November","SD"
"1749","Hutchinson","5011","2019","November","SD"
"1750","Hyde","959","2019","November","SD"
"1751","Jackson","1796","2019","November","SD"
"1752","Jerauld","1217","2019","November","SD"
"1753","Jones","681","2019","November","SD"
"1754","Kingsbury","3485","2019","November","SD"
"1755","Lake","8740","2019","November","SD"
"1756","Lawrence","16870","2019","November","SD"
"1757","Lincoln","37529","2019","November","SD"
"1758","Lyman","2175","2019","November","SD"
"1759","Marshall","2722","2019","November","SD"
"1760","McCook","3579","2019","November","SD"
"1761","McPherson","1711","2019","November","SD"
"1762","Meade","16941","2019","November","SD"
"1763","Mellette","1122","2019","November","SD"
"1764","Miner","1526","2019","November","SD"
"1765","Minnehaha","119360","2019","November","SD"
"1766","Moody","4019","2019","November","SD"
"1767","Oglala Lakota","7635","2019","November","SD"
"1768","Pennington","75213","2019","November","SD"
"1769","Perkins","2104","2019","November","SD"
"1770","Potter","1681","2019","November","SD"
"1771","Roberts","6377","2019","November","SD"
"1772","Sanborn","1505","2019","November","SD"
"1773","Spink","4065","2019","November","SD"
"1774","Stanley","2044","2019","November","SD"
"1775","Sully","1057","2019","November","SD"
"1776","Todd","4448","2019","November","SD"
"1777","Tripp","3564","2019","November","SD"
"1778","Turner","5604","2019","November","SD"
"1779","Union","11533","2019","November","SD"
"1780","Walworth","3733","2019","November","SD"
"1781","Yankton","13731","2019","November","SD"
"1782","Ziebach","1563","2019","November","SD"
"1783","Aurora","1777","2019","December","SD"
"1784","Beadle","9694","2019","December","SD"
"1785","Bennett","1783","2019","December","SD"
"1786","Bon Homme","3830","2019","December","SD"
"1787","Brookings","18330","2019","December","SD"
"1788","Brown","22778","2019","December","SD"
"1789","Brule","3169","2019","December","SD"
"1790","Buffalo","889","2019","December","SD"
"1791","Butte","6051","2019","December","SD"
"1792","Campbell","1094","2019","December","SD"
"1793","Charles Mix","5311","2019","December","SD"
"1794","Clark","2419","2019","December","SD"
"1795","Clay","7380","2019","December","SD"
"1796","Codington","16558","2019","December","SD"
"1797","Corson","2286","2019","December","SD"
"1798","Custer","6485","2019","December","SD"
"1799","Davison","11166","2019","December","SD"
"1800","Day","3828","2019","December","SD"
"1801","Deuel","2916","2019","December","SD"
"1802","Dewey","3275","2019","December","SD"
"1803","Douglas","2089","2019","December","SD"
"1804","Edmunds","2601","2019","December","SD"
"1805","Fall River","5132","2019","December","SD"
"1806","Faulk","1520","2019","December","SD"
"1807","Grant","4601","2019","December","SD"
"1808","Gregory","2823","2019","December","SD"
"1809","Haakon","1336","2019","December","SD"
"1810","Hamlin","3737","2019","December","SD"
"1811","Hand","2251","2019","December","SD"
"1812","Hanson","3159","2019","December","SD"
"1813","Harding","953","2019","December","SD"
"1814","Hughes","11389","2019","December","SD"
"1815","Hutchinson","5012","2019","December","SD"
"1816","Hyde","955","2019","December","SD"
"1817","Jackson","1794","2019","December","SD"
"1818","Jerauld","1219","2019","December","SD"
"1819","Jones","683","2019","December","SD"
"1820","Kingsbury","3481","2019","December","SD"
"1821","Lake","8730","2019","December","SD"
"1822","Lawrence","16902","2019","December","SD"
"1823","Lincoln","37317","2019","December","SD"
"1824","Lyman","2169","2019","December","SD"
"1825","Marshall","2722","2019","December","SD"
"1826","McCook","3586","2019","December","SD"
"1827","McPherson","1706","2019","December","SD"
"1828","Meade","16997","2019","December","SD"
"1829","Mellette","1121","2019","December","SD"
"1830","Miner","1527","2019","December","SD"
"1831","Minnehaha","119970","2019","December","SD"
"1832","Moody","4018","2019","December","SD"
"1833","Oglala Lakota","7647","2019","December","SD"
"1834","Pennington","74135","2019","December","SD"
"1835","Perkins","2114","2019","December","SD"
"1836","Potter","1684","2019","December","SD"
"1837","Roberts","6374","2019","December","SD"
"1838","Sanborn","1500","2019","December","SD"
"1839","Spink","4063","2019","December","SD"
"1840","Stanley","2040","2019","December","SD"
"1841","Sully","1061","2019","December","SD"
"1842","Todd","4452","2019","December","SD"
"1843","Tripp","3559","2019","December","SD"
"1844","Turner","5601","2019","December","SD"
"1845","Union","11567","2019","December","SD"
"1846","Walworth","3734","2019","December","SD"
"1847","Yankton","13772","2019","December","SD"
"1848","Ziebach","1558","2019","December","SD"
"1849","Aurora","1811","2019","February","SD"
"1850","Beadle","9875","2019","February","SD"
"1851","Bennett","1853","2019","February","SD"
"1852","Bon Homme","3953","2019","February","SD"
"1853","Brookings","18515","2019","February","SD"
"1854","Brown","23141","2019","February","SD"
"1855","Brule","3252","2019","February","SD"
"1856","Buffalo","935","2019","February","SD"
"1857","Butte","6237","2019","February","SD"
"1858","Campbell","1113","2019","February","SD"
"1859","Charles Mix","5450","2019","February","SD"
"1860","Clark","2491","2019","February","SD"
"1861","Clay","7696","2019","February","SD"
"1862","Codington","16754","2019","February","SD"
"1863","Corson","2338","2019","February","SD"
"1864","Custer","6600","2019","February","SD"
"1865","Davison","11319","2019","February","SD"
"1866","Day","3981","2019","February","SD"
"1867","Deuel","2868","2019","February","SD"
"1868","Dewey","3427","2019","February","SD"
"1869","Douglas","2098","2019","February","SD"
"1870","Edmunds","2696","2019","February","SD"
"1871","Fall River","5219","2019","February","SD"
"1872","Faulk","1572","2019","February","SD"
"1873","Grant","4708","2019","February","SD"
"1874","Gregory","2826","2019","February","SD"
"1875","Haakon","1393","2019","February","SD"
"1876","Hamlin","3840","2019","February","SD"
"1877","Hand","2328","2019","February","SD"
"1878","Hanson","3176","2019","February","SD"
"1879","Harding","961","2019","February","SD"
"1880","Hughes","11327","2019","February","SD"
"1881","Hutchinson","5026","2019","February","SD"
"1882","Hyde","975","2019","February","SD"
"1883","Jackson","1812","2019","February","SD"
"1884","Jerauld","1283","2019","February","SD"
"1885","Jones","686","2019","February","SD"
"1886","Kingsbury","3500","2019","February","SD"
"1887","Lake","9606","2019","February","SD"
"1888","Lawrence","17061","2019","February","SD"
"1889","Lincoln","37371","2019","February","SD"
"1890","Lyman","2235","2019","February","SD"
"1891","Marshall","2800","2019","February","SD"
"1892","McCook","3642","2019","February","SD"
"1893","McPherson","1772","2019","February","SD"
"1894","Meade","17140","2019","February","SD"
"1895","Mellette","1141","2019","February","SD"
"1896","Miner","1567","2019","February","SD"
"1897","Minnehaha","116815","2019","February","SD"
"1898","Moody","4109","2019","February","SD"
"1899","Oglala Lakota","8031","2019","February","SD"
"1900","Pennington","72901","2019","February","SD"
"1901","Perkins","2142","2019","February","SD"
"1902","Potter","1754","2019","February","SD"
"1903","Roberts","6418","2019","February","SD"
"1904","Sanborn","1543","2019","February","SD"
"1905","Spink","4157","2019","February","SD"
"1906","Stanley","2110","2019","February","SD"
"1907","Sully","1087","2019","February","SD"
"1908","Todd","4672","2019","February","SD"
"1909","Tripp","3699","2019","February","SD"
"1910","Turner","5652","2019","February","SD"
"1911","Union","11534","2019","February","SD"
"1912","Walworth","3708","2019","February","SD"
"1913","Yankton","13895","2019","February","SD"
"1914","Ziebach","1616","2019","February","SD"
"1915","Aurora","1810","2019","March","SD"
"1916","Beadle","9874","2019","March","SD"
"1917","Bennett","1853","2019","March","SD"
"1918","Bon Homme","3950","2019","March","SD"
"1919","Brookings","18519","2019","March","SD"
"1920","Brown","23139","2019","March","SD"
"1921","Brule","3255","2019","March","SD"
"1922","Buffalo","935","2019","March","SD"
"1923","Butte","6289","2019","March","SD"
"1924","Campbell","1114","2019","March","SD"
"1925","Charles Mix","5447","2019","March","SD"
"1926","Clark","2490","2019","March","SD"
"1927","Clay","7701","2019","March","SD"
"1928","Codington","16755","2019","March","SD"
"1929","Corson","2357","2019","March","SD"
"1930","Custer","6597","2019","March","SD"
"1931","Davison","11311","2019","March","SD"
"1932","Day","3977","2019","March","SD"
"1933","Deuel","2871","2019","March","SD"
"1934","Dewey","3421","2019","March","SD"
"1935","Douglas","2102","2019","March","SD"
"1936","Edmunds","2695","2019","March","SD"
"1937","Fall River","5216","2019","March","SD"
"1938","Faulk","1570","2019","March","SD"
"1939","Grant","4702","2019","March","SD"
"1940","Gregory","2822","2019","March","SD"
"1941","Haakon","1390","2019","March","SD"
"1942","Hamlin","3840","2019","March","SD"
"1943","Hand","2325","2019","March","SD"
"1944","Hanson","3184","2019","March","SD"
"1945","Harding","961","2019","March","SD"
"1946","Hughes","11325","2019","March","SD"
"1947","Hutchinson","5025","2019","March","SD"
"1948","Hyde","975","2019","March","SD"
"1949","Jackson","1810","2019","March","SD"
"1950","Jerauld","1282","2019","March","SD"
