"","county","count","year","month","state"
"589","HARFORD","183476",2019,"01","MD"
"590","HOWARD","220508",2019,"01","MD"
"591","KENT","13254",2019,"01","MD"
"592","MONTGOMERY","670025",2019,"01","MD"
"593","PR. GEORGE'S","590073",2019,"01","MD"
"594","QUEEN ANNE'S","36290",2019,"01","MD"
"595","ST. MARY'S","71742",2019,"01","MD"
"596","SOMERSET","13325",2019,"01","MD"
"597","TALBOT","27335",2019,"01","MD"
"598","WASHINGTON","96909",2019,"01","MD"
"599","WICOMICO","62615",2019,"01","MD"
"600","WORCESTER","39133",2019,"01","MD"
"601","ALLEGANY","43233",2019,"02","MD"
"602","ANNE ARUNDEL","394191",2019,"02","MD"
"603","BALTIMORE CITY","395037",2019,"02","MD"
"604","BALTIMORE CO.","560223",2019,"02","MD"
"605","CALVERT","66204",2019,"02","MD"
"606","CAROLINE","20560",2019,"02","MD"
"607","CARROLL","123158",2019,"02","MD"
"608","CECIL","66188",2019,"02","MD"
"609","CHARLES","114216",2019,"02","MD"
"610","DORCHESTER","21624",2019,"02","MD"
"611","FREDERICK","175841",2019,"02","MD"
"612","GARRETT","19878",2019,"02","MD"
"613","HARFORD","182879",2019,"02","MD"
"614","HOWARD","219298",2019,"02","MD"
"615","KENT","13250",2019,"02","MD"
"616","MONTGOMERY","666619",2019,"02","MD"
"617","PR. GEORGE'S","591445",2019,"02","MD"
"618","QUEEN ANNE'S","36352",2019,"02","MD"
"619","ST. MARY'S","71448",2019,"02","MD"
"620","SOMERSET","13315",2019,"02","MD"
"621","TALBOT","27346",2019,"02","MD"
"622","WASHINGTON","96772",2019,"02","MD"
"623","WICOMICO","62341",2019,"02","MD"
"624","WORCESTER","39190",2019,"02","MD"
"625","ALLEGANY","43209",2019,"03","MD"
"626","ANNE ARUNDEL","391797",2019,"03","MD"
"627","BALTIMORE CITY","390708",2019,"03","MD"
"628","BALTIMORE CO.","560244",2019,"03","MD"
"629","CALVERT","66104",2019,"03","MD"
"630","CAROLINE","20561",2019,"03","MD"
"631","CARROLL","122982",2019,"03","MD"
"632","CECIL","66115",2019,"03","MD"
"633","CHARLES","113873",2019,"03","MD"
"634","DORCHESTER","21539",2019,"03","MD"
"635","FREDERICK","175768",2019,"03","MD"
"636","GARRETT","19811",2019,"03","MD"
"637","HARFORD","182043",2019,"03","MD"
"638","HOWARD","218316",2019,"03","MD"
"639","KENT","13205",2019,"03","MD"
"640","MONTGOMERY","664601",2019,"03","MD"
"641","PR. GEORGE'S","588018",2019,"03","MD"
"642","QUEEN ANNE'S","36324",2019,"03","MD"
"643","ST. MARY'S","70873",2019,"03","MD"
"644","SOMERSET","13355",2019,"03","MD"
"645","TALBOT","27324",2019,"03","MD"
"646","WASHINGTON","95929",2019,"03","MD"
"647","WICOMICO","62174",2019,"03","MD"
"648","WORCESTER","38918",2019,"03","MD"
"649","ALLEGANY","43314",2019,"04","MD"
"650","ANNE ARUNDEL","392958",2019,"04","MD"
"651","BALTIMORE CITY","391221",2019,"04","MD"
"652","BALTIMORE CO.","561491",2019,"04","MD"
"653","CALVERT","66279",2019,"04","MD"
"654","CAROLINE","20608",2019,"04","MD"
"655","CARROLL","123281",2019,"04","MD"
"656","CECIL","66368",2019,"04","MD"
"657","CHARLES","114386",2019,"04","MD"
"658","DORCHESTER","21613",2019,"04","MD"
"659","FREDERICK","176754",2019,"04","MD"
"660","GARRETT","19865",2019,"04","MD"
"661","HARFORD","182535",2019,"04","MD"
"662","HOWARD","219273",2019,"04","MD"
"663","KENT","13253",2019,"04","MD"
"664","MONTGOMERY","661351",2019,"04","MD"
"665","PR. GEORGE'S","589554",2019,"04","MD"
"666","QUEEN ANNE'S","36432",2019,"04","MD"
"667","ST. MARY'S","71139",2019,"04","MD"
"668","SOMERSET","13346",2019,"04","MD"
"669","TALBOT","27302",2019,"04","MD"
"670","WASHINGTON","96265",2019,"04","MD"
"671","WICOMICO","62320",2019,"04","MD"
"672","WORCESTER","39148",2019,"04","MD"
"673","ALLEGANY","43227",2019,"05","MD"
"674","ANNE ARUNDEL","392591",2019,"05","MD"
"675","BALTIMORE CITY","390322",2019,"05","MD"
"676","BALTIMORE CO.","560813",2019,"05","MD"
"677","CALVERT","66466",2019,"05","MD"
"678","CAROLINE","20562",2019,"05","MD"
"679","CARROLL","123091",2019,"05","MD"
"680","CECIL","66195",2019,"05","MD"
"681","CHARLES","114100",2019,"05","MD"
"682","DORCHESTER","21571",2019,"05","MD"
"683","FREDERICK","176592",2019,"05","MD"
"684","GARRETT","19838",2019,"05","MD"
"685","HARFORD","182322",2019,"05","MD"
"686","HOWARD","219087",2019,"05","MD"
"687","KENT","13234",2019,"05","MD"
"688","MONTGOMERY","660234",2019,"05","MD"
"689","PR. GEORGE'S","588354",2019,"05","MD"
"690","QUEEN ANNE'S","36354",2019,"05","MD"
"691","ST. MARY'S","70989",2019,"05","MD"
"692","SOMERSET","13313",2019,"05","MD"
"693","TALBOT","27289",2019,"05","MD"
"694","WASHINGTON","96127",2019,"05","MD"
"695","WICOMICO","62221",2019,"05","MD"
"696","WORCESTER","39051",2019,"05","MD"
"697","ALLEGANY","43278",2019,"06","MD"
"698","ANNE ARUNDEL","394073",2019,"06","MD"
"699","BALTIMORE CITY","390776",2019,"06","MD"
"700","BALTIMORE CO.","562176",2019,"06","MD"
"701","CALVERT","66495",2019,"06","MD"
"702","CAROLINE","20622",2019,"06","MD"
"703","CARROLL","123438",2019,"06","MD"
"704","CECIL","66387",2019,"06","MD"
"705","CHARLES","114520",2019,"06","MD"
"706","DORCHESTER","21606",2019,"06","MD"
"707","FREDERICK","177333",2019,"06","MD"
"708","GARRETT","19838",2019,"06","MD"
"709","HARFORD","182861",2019,"06","MD"
"710","HOWARD","219693",2019,"06","MD"
"711","KENT","13258",2019,"06","MD"
"712","MONTGOMERY","662481",2019,"06","MD"
"713","PR. GEORGE'S","589728",2019,"06","MD"
"714","QUEEN ANNE'S","36461",2019,"06","MD"
"715","ST. MARY'S","71177",2019,"06","MD"
"716","SOMERSET","13342",2019,"06","MD"
"717","TALBOT","27326",2019,"06","MD"
"718","WASHINGTON","96465",2019,"06","MD"
"719","WICOMICO","62454",2019,"06","MD"
"720","WORCESTER","39215",2019,"06","MD"
"721","ALLEGANY","43365",2019,"07","MD"
"722","ANNE ARUNDEL","395413",2019,"07","MD"
"723","BALTIMORE CITY","390414",2019,"07","MD"
"724","BALTIMORE CO.","563799",2019,"07","MD"
"725","CALVERT","66698",2019,"07","MD"
"726","CAROLINE","20679",2019,"07","MD"
"727","CARROLL","123751",2019,"07","MD"
"728","CECIL","66655",2019,"07","MD"
"729","CHARLES","115004",2019,"07","MD"
"730","DORCHESTER","21656",2019,"07","MD"
"731","FREDERICK","178188",2019,"07","MD"
"732","GARRETT","19946",2019,"07","MD"
"733","HARFORD","183396",2019,"07","MD"
"734","HOWARD","220658",2019,"07","MD"
"735","KENT","13300",2019,"07","MD"
"736","MONTGOMERY","664914",2019,"07","MD"
"737","PR. GEORGE'S","591265",2019,"07","MD"
"738","QUEEN ANNE'S","36585",2019,"07","MD"
"739","ST. MARY'S","71515",2019,"07","MD"
"740","SOMERSET","13374",2019,"07","MD"
"741","TALBOT","27396",2019,"07","MD"
"742","WASHINGTON","96831",2019,"07","MD"
"743","WICOMICO","62662",2019,"07","MD"
"744","WORCESTER","39363",2019,"07","MD"
"745","ALLEGANY","43269",2019,"08","MD"
"746","ANNE ARUNDEL","394709",2019,"08","MD"
"747","BALTIMORE CITY","389533",2019,"08","MD"
"748","BALTIMORE CO.","562912",2019,"08","MD"
"749","CALVERT","66495",2019,"08","MD"
"750","CAROLINE","20652",2019,"08","MD"
"751","CARROLL","123407",2019,"08","MD"
"752","CECIL","66465",2019,"08","MD"
"753","CHARLES","114835",2019,"08","MD"
"754","DORCHESTER","21646",2019,"08","MD"
"755","FREDERICK","177791",2019,"08","MD"
"756","GARRETT","19904",2019,"08","MD"
"757","HARFORD","183023",2019,"08","MD"
"758","HOWARD","220212",2019,"08","MD"
"759","KENT","13252",2019,"08","MD"
"760","MONTGOMERY","664004",2019,"08","MD"
"761","PR. GEORGE'S","589544",2019,"08","MD"
"762","QUEEN ANNE'S","36512",2019,"08","MD"
"763","ST. MARY'S","71320",2019,"08","MD"
"764","SOMERSET","13366",2019,"08","MD"
"765","TALBOT","27331",2019,"08","MD"
"766","WASHINGTON","96629",2019,"08","MD"
"767","WICOMICO","62539",2019,"08","MD"
"768","WORCESTER","39218",2019,"08","MD"
"769","ALLEGANY","43347",2019,"09","MD"
"770","ANNE ARUNDEL","396171",2019,"09","MD"
"771","BALTIMORE CITY","390515",2019,"09","MD"
"772","BALTIMORE CO.","564386",2019,"09","MD"
"773","CALVERT","66784",2019,"09","MD"
"774","CAROLINE","20720",2019,"09","MD"
"775","CARROLL","123849",2019,"09","MD"
"776","CECIL","66837",2019,"09","MD"
"777","CHARLES","115434",2019,"09","MD"
"778","DORCHESTER","21723",2019,"09","MD"
"779","FREDERICK","178862",2019,"09","MD"
"780","GARRETT","19964",2019,"09","MD"
"781","HARFORD","183765",2019,"09","MD"
"782","HOWARD","221277",2019,"09","MD"
"783","KENT","13278",2019,"09","MD"
"784","MONTGOMERY","665448",2019,"09","MD"
"785","PR. GEORGE'S","590650",2019,"09","MD"
"786","QUEEN ANNE'S","36660",2019,"09","MD"
"787","ST. MARY'S","71674",2019,"09","MD"
"788","SOMERSET","13404",2019,"09","MD"
"789","TALBOT","27443",2019,"09","MD"
"790","WASHINGTON","97090",2019,"09","MD"
"791","WICOMICO","62832",2019,"09","MD"
"792","WORCESTER","39390",2019,"09","MD"
"793","ALLEGANY","43277",2019,"10","MD"
"794","ANNE ARUNDEL","395917",2019,"10","MD"
"795","BALTIMORE CITY","390301",2019,"10","MD"
"796","BALTIMORE CO.","563864",2019,"10","MD"
"797","CALVERT","66770",2019,"10","MD"
"798","CAROLINE","20681",2019,"10","MD"
"799","CARROLL","123772",2019,"10","MD"
"800","CECIL","66799",2019,"10","MD"
"801","CHARLES","115348",2019,"10","MD"
"802","DORCHESTER","21748",2019,"10","MD"
"803","FREDERICK","178931",2019,"10","MD"
"804","GARRETT","19917",2019,"10","MD"
"805","HARFORD","183639",2019,"10","MD"
"806","HOWARD","221108",2019,"10","MD"
"807","KENT","13270",2019,"10","MD"
"808","MONTGOMERY","665556",2019,"10","MD"
"809","PR. GEORGE'S","590279",2019,"10","MD"
"810","QUEEN ANNE'S","36656",2019,"10","MD"
"811","ST. MARY'S","71648",2019,"10","MD"
"812","SOMERSET","13413",2019,"10","MD"
"813","TALBOT","27442",2019,"10","MD"
"814","WASHINGTON","96991",2019,"10","MD"
"815","WICOMICO","62870",2019,"10","MD"
"816","WORCESTER","39381",2019,"10","MD"
"817","ALLEGANY","43349",2019,"11","MD"
"818","ANNE ARUNDEL","396755",2019,"11","MD"
"819","BALTIMORE CITY","390741",2019,"11","MD"
"820","BALTIMORE CO.","564625",2019,"11","MD"
"821","CALVERT","66789",2019,"11","MD"
"822","CAROLINE","20715",2019,"11","MD"
"823","CARROLL","123931",2019,"11","MD"
"824","CECIL","67015",2019,"11","MD"
"825","CHARLES","115512",2019,"11","MD"
"826","DORCHESTER","21743",2019,"11","MD"
"827","FREDERICK","179345",2019,"11","MD"
"828","GARRETT","19961",2019,"11","MD"
"829","HARFORD","183968",2019,"11","MD"
"830","HOWARD","221719",2019,"11","MD"
"831","KENT","13292",2019,"11","MD"
"832","MONTGOMERY","667492",2019,"11","MD"
"833","PR. GEORGE'S","592986",2019,"11","MD"
"834","QUEEN ANNE'S","36722",2019,"11","MD"
"835","ST. MARY'S","71749",2019,"11","MD"
"836","SOMERSET","13411",2019,"11","MD"
"837","TALBOT","27470",2019,"11","MD"
"838","WASHINGTON","97227",2019,"11","MD"
"839","WICOMICO","62939",2019,"11","MD"
"840","WORCESTER","39498",2019,"11","MD"
"841","ALLEGANY","43221",2019,"12","MD"
"842","ANNE ARUNDEL","395935",2019,"12","MD"
"843","BALTIMORE CITY","390266",2019,"12","MD"
"844","BALTIMORE CO.","564399",2019,"12","MD"
"845","CALVERT","66646",2019,"12","MD"
"846","CAROLINE","20689",2019,"12","MD"
"847","CARROLL","123793",2019,"12","MD"
"848","CECIL","66839",2019,"12","MD"
"849","CHARLES","115096",2019,"12","MD"
"850","DORCHESTER","21699",2019,"12","MD"
"851","FREDERICK","179249",2019,"12","MD"
"852","GARRETT","19929",2019,"12","MD"
"853","HARFORD","183633",2019,"12","MD"
"854","HOWARD","221842",2019,"12","MD"
"855","KENT","13271",2019,"12","MD"
"856","MONTGOMERY","665462",2019,"12","MD"
"857","PR. GEORGE'S","591922",2019,"12","MD"
"858","QUEEN ANNE'S","36703",2019,"12","MD"
"859","ST. MARY'S","71651",2019,"12","MD"
"860","SOMERSET","13385",2019,"12","MD"
"861","TALBOT","27369",2019,"12","MD"
"862","WASHINGTON","96894",2019,"12","MD"
"863","WICOMICO","62838",2019,"12","MD"
"864","WORCESTER","39410",2019,"12","MD"
"865","ALLEGANY","43298",2020,"01","MD"
"866","ANNE ARUNDEL","397302",2020,"01","MD"
"867","BALTIMORE CITY","391949",2020,"01","MD"
"868","BALTIMORE CO.","565341",2020,"01","MD"
"869","CALVERT","66911",2020,"01","MD"
"870","CAROLINE","20738",2020,"01","MD"
"871","CARROLL","124087",2020,"01","MD"
"872","CECIL","67095",2020,"01","MD"
"873","CHARLES","115607",2020,"01","MD"
"874","DORCHESTER","21771",2020,"01","MD"
"875","FREDERICK","180024",2020,"01","MD"
"876","GARRETT","19956",2020,"01","MD"
"877","HARFORD","184072",2020,"01","MD"
"878","HOWARD","222715",2020,"01","MD"
"879","KENT","13283",2020,"01","MD"
"880","MONTGOMERY","667689",2020,"01","MD"
"881","PR. GEORGE'S","593355",2020,"01","MD"
"882","QUEEN ANNE'S","36822",2020,"01","MD"
"883","ST. MARY'S","71939",2020,"01","MD"
"884","SOMERSET","13419",2020,"01","MD"
"885","TALBOT","27406",2020,"01","MD"
"886","WASHINGTON","97275",2020,"01","MD"
"887","WICOMICO","62984",2020,"01","MD"
"888","WORCESTER","39517",2020,"01","MD"
"889","ALLEGANY","43389",2020,"02","MD"
"890","ANNE ARUNDEL","398591",2020,"02","MD"
"891","BALTIMORE CITY","392184",2020,"02","MD"
"892","BALTIMORE CO.","566976",2020,"02","MD"
"893","CALVERT","67123",2020,"02","MD"
"894","CAROLINE","20810",2020,"02","MD"
"895","CARROLL","124434",2020,"02","MD"
"896","CECIL","67402",2020,"02","MD"
"897","CHARLES","116087",2020,"02","MD"
"898","DORCHESTER","21822",2020,"02","MD"
"899","FREDERICK","180768",2020,"02","MD"
"900","GARRETT","20009",2020,"02","MD"
"901","HARFORD","184560",2020,"02","MD"
"902","HOWARD","223724",2020,"02","MD"
"903","KENT","13304",2020,"02","MD"
"904","MONTGOMERY","671393",2020,"02","MD"
"905","PR. GEORGE'S","594705",2020,"02","MD"
"906","QUEEN ANNE'S","36927",2020,"02","MD"
"907","ST. MARY'S","72346",2020,"02","MD"
"908","SOMERSET","13414",2020,"02","MD"
"909","TALBOT","27460",2020,"02","MD"
"910","WASHINGTON","97689",2020,"02","MD"
"911","WICOMICO","63207",2020,"02","MD"
"912","WORCESTER","39626",2020,"02","MD"
"913","ALLEGANY","43556",2020,"03","MD"
"914","ANNE ARUNDEL","400191",2020,"03","MD"
"915","BALTIMORE CITY","394106",2020,"03","MD"
"916","BALTIMORE CO.","568554",2020,"03","MD"
"917","CALVERT","67337",2020,"03","MD"
"918","CAROLINE","20885",2020,"03","MD"
"919","CARROLL","124827",2020,"03","MD"
"920","CECIL","67699",2020,"03","MD"
"921","CHARLES","116599",2020,"03","MD"
"922","DORCHESTER","21872",2020,"03","MD"
"923","FREDERICK","181592",2020,"03","MD"
"924","GARRETT","20044",2020,"03","MD"
"925","HARFORD","185077",2020,"03","MD"
"926","HOWARD","224523",2020,"03","MD"
"927","KENT","13330",2020,"03","MD"
"928","MONTGOMERY","674319",2020,"03","MD"
"929","PR. GEORGE'S","596562",2020,"03","MD"
"930","QUEEN ANNE'S","36996",2020,"03","MD"
"931","ST. MARY'S","72660",2020,"03","MD"
"932","SOMERSET","13456",2020,"03","MD"
"933","TALBOT","27484",2020,"03","MD"
"934","WASHINGTON","98110",2020,"03","MD"
"935","WICOMICO","63426",2020,"03","MD"
"936","WORCESTER","39732",2020,"03","MD"
"937","ALLEGANY","43303",2020,"04","MD"
"938","ANNE ARUNDEL","408951",2020,"04","MD"
"939","BALTIMORE CITY","391457",2020,"04","MD"
"940","BALTIMORE CO.","573904",2020,"04","MD"
"941","CALVERT","68697",2020,"04","MD"
"942","CAROLINE","21921",2020,"04","MD"
"943","CARROLL","128809",2020,"04","MD"
"944","CECIL","72707",2020,"04","MD"
"945","CHARLES","124031",2020,"04","MD"
"946","DORCHESTER","23478",2020,"04","MD"
"947","FREDERICK","201926",2020,"04","MD"
"948","GARRETT","20546",2020,"04","MD"
"949","HARFORD","193351",2020,"04","MD"
"950","HOWARD","235571",2020,"04","MD"
"951","KENT","14075",2020,"04","MD"
"952","MONTGOMERY","684032",2020,"04","MD"
"953","PR. GEORGE'S","600316",2020,"04","MD"
"954","QUEEN ANNE'S","40770",2020,"04","MD"
"955","ST. MARY'S","75480",2020,"04","MD"
"956","SOMERSET","14350",2020,"04","MD"
"957","TALBOT","28826",2020,"04","MD"
"958","WASHINGTON","99977",2020,"04","MD"
"959","WICOMICO","66191",2020,"04","MD"
"960","WORCESTER","42636",2020,"04","MD"
"961","ALLEGANY","43303",2020,"05","MD"
"962","ANNE ARUNDEL","408951",2020,"05","MD"
"963","BALTIMORE CITY","391457",2020,"05","MD"
"964","BALTIMORE CO.","573904",2020,"05","MD"
"965","CALVERT","68697",2020,"05","MD"
"966","CAROLINE","21921",2020,"05","MD"
"967","CARROLL","128809",2020,"05","MD"
"968","CECIL","72707",2020,"05","MD"
"969","CHARLES","124031",2020,"05","MD"
"970","DORCHESTER","23478",2020,"05","MD"
"971","FREDERICK","201926",2020,"05","MD"
"972","GARRETT","20546",2020,"05","MD"
"973","HARFORD","193351",2020,"05","MD"
"974","HOWARD","235571",2020,"05","MD"
"975","KENT","14075",2020,"05","MD"
"976","MONTGOMERY","684032",2020,"05","MD"
"977","PR. GEORGE'S","600316",2020,"05","MD"
"978","QUEEN ANNE'S","40770",2020,"05","MD"
"979","ST. MARY'S","75480",2020,"05","MD"
"980","SOMERSET","14350",2020,"05","MD"
"981","TALBOT","28826",2020,"05","MD"
"982","WASHINGTON","99977",2020,"05","MD"
"983","WICOMICO","66191",2020,"05","MD"
"984","WORCESTER","42636",2020,"05","MD"
"985","ALLEGANY","43303",2020,"06","MD"
"986","ANNE ARUNDEL","408951",2020,"06","MD"
"987","BALTIMORE CITY","391457",2020,"06","MD"
"988","BALTIMORE CO.","573904",2020,"06","MD"
"989","CALVERT","68697",2020,"06","MD"
"990","CAROLINE","21921",2020,"06","MD"
"991","CARROLL","128809",2020,"06","MD"
"992","CECIL","72707",2020,"06","MD"
"993","CHARLES","124031",2020,"06","MD"
"994","DORCHESTER","23478",2020,"06","MD"
"995","FREDERICK","201926",2020,"06","MD"
"996","GARRETT","20546",2020,"06","MD"
"997","HARFORD","193351",2020,"06","MD"
"998","HOWARD","235571",2020,"06","MD"
"999","KENT","14075",2020,"06","MD"
"1000","MONTGOMERY","684032",2020,"06","MD"
"1001","PR. GEORGE'S","600316",2020,"06","MD"
"1002","QUEEN ANNE'S","40770",2020,"06","MD"
"1003","ST. MARY'S","75480",2020,"06","MD"
"1004","SOMERSET","14350",2020,"06","MD"
"1005","TALBOT","28826",2020,"06","MD"
"1006","WASHINGTON","99977",2020,"06","MD"
"1007","WICOMICO","66191",2020,"06","MD"
"1008","WORCESTER","42636",2020,"06","MD"
"1009","ALLEGANY","43303",2020,"07","MD"
"1010","ANNE ARUNDEL","408951",2020,"07","MD"
"1011","BALTIMORE CITY","391457",2020,"07","MD"
"1012","BALTIMORE CO.","573904",2020,"07","MD"
"1013","CALVERT","68697",2020,"07","MD"
"1014","CAROLINE","21921",2020,"07","MD"
"1015","CARROLL","128809",2020,"07","MD"
"1016","CECIL","72707",2020,"07","MD"
"1017","CHARLES","124031",2020,"07","MD"
"1018","DORCHESTER","23478",2020,"07","MD"
"1019","FREDERICK","201926",2020,"07","MD"
"1020","GARRETT","20546",2020,"07","MD"
"1021","HARFORD","193351",2020,"07","MD"
"1022","HOWARD","235571",2020,"07","MD"
"1023","KENT","14075",2020,"07","MD"
"1024","MONTGOMERY","684032",2020,"07","MD"
"1025","PR. GEORGE'S","600316",2020,"07","MD"
"1026","QUEEN ANNE'S","40770",2020,"07","MD"
"1027","ST. MARY'S","75480",2020,"07","MD"
"1028","SOMERSET","14350",2020,"07","MD"
"1029","TALBOT","28826",2020,"07","MD"
"1030","WASHINGTON","99977",2020,"07","MD"
"1031","WICOMICO","66191",2020,"07","MD"
"1032","WORCESTER","42636",2020,"07","MD"
"1033","ALLEGANY","43303",2020,"08","MD"
"1034","ANNE ARUNDEL","408951",2020,"08","MD"
"1035","BALTIMORE CITY","391457",2020,"08","MD"
"1036","BALTIMORE CO.","573904",2020,"08","MD"
"1037","CALVERT","68697",2020,"08","MD"
"1038","CAROLINE","21921",2020,"08","MD"
"1039","CARROLL","128809",2020,"08","MD"
"1040","CECIL","72707",2020,"08","MD"
"1041","CHARLES","124031",2020,"08","MD"
"1042","DORCHESTER","23478",2020,"08","MD"
"1043","FREDERICK","201926",2020,"08","MD"
"1044","GARRETT","20546",2020,"08","MD"
"1045","HARFORD","193351",2020,"08","MD"
"1046","HOWARD","235571",2020,"08","MD"
"1047","KENT","14075",2020,"08","MD"
"1048","MONTGOMERY","684032",2020,"08","MD"
"1049","PR. GEORGE'S","600316",2020,"08","MD"
"1050","QUEEN ANNE'S","40770",2020,"08","MD"
"1051","ST. MARY'S","75480",2020,"08","MD"
"1052","SOMERSET","14350",2020,"08","MD"
"1053","TALBOT","28826",2020,"08","MD"
"1054","WASHINGTON","99977",2020,"08","MD"
"1055","WICOMICO","66191",2020,"08","MD"
"1056","WORCESTER","42636",2020,"08","MD"
"1057","ALLEGANY","43791",2020,"09","MD"
"1058","ANNE ARUNDEL","405991",2020,"09","MD"
"1059","BALTIMORE CITY","396472",2020,"09","MD"
"1060","BALTIMORE CO.","565621",2020,"09","MD"
"1061","CALVERT","67977",2020,"09","MD"
"1062","CAROLINE","21182",2020,"09","MD"
"1063","CARROLL","126134",2020,"09","MD"
"1064","CECIL","68851",2020,"09","MD"
"1065","CHARLES","118590",2020,"09","MD"
"1066","DORCHESTER","22142",2020,"09","MD"
"1067","FREDERICK","186793",2020,"09","MD"
"1068","GARRETT","20273",2020,"09","MD"
"1069","HARFORD","187691",2020,"09","MD"
"1070","HOWARD","227960",2020,"09","MD"
"1071","KENT","13460",2020,"09","MD"
"1072","MONTGOMERY","673853",2020,"09","MD"
"1073","PR. GEORGE'S","602548",2020,"09","MD"
"1074","QUEEN ANNE'S","37802",2020,"09","MD"
"1075","ST. MARY'S","73710",2020,"09","MD"
"1076","SOMERSET","13615",2020,"09","MD"
"1077","TALBOT","28037",2020,"09","MD"
"1078","WASHINGTON","99206",2020,"09","MD"
"1079","WICOMICO","64184",2020,"09","MD"
"1080","WORCESTER","40573",2020,"09","MD"
"1081","ALLEGANY","43303",2020,"10","MD"
"1082","ANNE ARUNDEL","408951",2020,"10","MD"
"1083","BALTIMORE CITY","391457",2020,"10","MD"
"1084","BALTIMORE CO.","573904",2020,"10","MD"
"1085","CALVERT","68697",2020,"10","MD"
"1086","CAROLINE","21921",2020,"10","MD"
"1087","CARROLL","128809",2020,"10","MD"
"1088","CECIL","72707",2020,"10","MD"
"1089","CHARLES","124031",2020,"10","MD"
"1090","DORCHESTER","23478",2020,"10","MD"
"1091","FREDERICK","201926",2020,"10","MD"
"1092","GARRETT","20546",2020,"10","MD"
"1093","HARFORD","193351",2020,"10","MD"
"1094","HOWARD","235571",2020,"10","MD"
"1095","KENT","14075",2020,"10","MD"
"1096","MONTGOMERY","684032",2020,"10","MD"
"1097","PR. GEORGE'S","600316",2020,"10","MD"
"1098","QUEEN ANNE'S","40770",2020,"10","MD"
"1099","ST. MARY'S","75480",2020,"10","MD"
"1100","SOMERSET","14350",2020,"10","MD"
"1101","TALBOT","28826",2020,"10","MD"
"1102","WASHINGTON","99977",2020,"10","MD"
"1103","WICOMICO","66191",2020,"10","MD"
"1104","WORCESTER","42636",2020,"10","MD"
"1105","ALLEGANY","43303",2020,"11","MD"
"1106","ANNE ARUNDEL","408951",2020,"11","MD"
"1107","BALTIMORE CITY","391457",2020,"11","MD"
"1108","BALTIMORE CO.","573904",2020,"11","MD"
"1109","CALVERT","68697",2020,"11","MD"
"1110","CAROLINE","21921",2020,"11","MD"
"1111","CARROLL","128809",2020,"11","MD"
"1112","CECIL","72707",2020,"11","MD"
"1113","CHARLES","124031",2020,"11","MD"
"1114","DORCHESTER","23478",2020,"11","MD"
"1115","FREDERICK","201926",2020,"11","MD"
"1116","GARRETT","20546",2020,"11","MD"
"1117","HARFORD","193351",2020,"11","MD"
"1118","HOWARD","235571",2020,"11","MD"
"1119","KENT","14075",2020,"11","MD"
"1120","MONTGOMERY","684032",2020,"11","MD"
"1121","PR. GEORGE'S","600316",2020,"11","MD"
"1122","QUEEN ANNE'S","40770",2020,"11","MD"
"1123","ST. MARY'S","75480",2020,"11","MD"
"1124","SOMERSET","14350",2020,"11","MD"
"1125","TALBOT","28826",2020,"11","MD"
"1126","WASHINGTON","99977",2020,"11","MD"
"1127","WICOMICO","66191",2020,"11","MD"
"1128","WORCESTER","42636",2020,"11","MD"
"1129","ALLEGANY","43303",2020,"12","MD"
"1130","ANNE ARUNDEL","408951",2020,"12","MD"
"1131","BALTIMORE CITY","391457",2020,"12","MD"
"1132","BALTIMORE CO.","573904",2020,"12","MD"
"1133","CALVERT","68697",2020,"12","MD"
"1134","CAROLINE","21921",2020,"12","MD"
"1135","CARROLL","128809",2020,"12","MD"
"1136","CECIL","72707",2020,"12","MD"
"1137","CHARLES","124031",2020,"12","MD"
"1138","DORCHESTER","23478",2020,"12","MD"
"1139","FREDERICK","201926",2020,"12","MD"
"1140","GARRETT","20546",2020,"12","MD"
"1141","HARFORD","193351",2020,"12","MD"
"1142","HOWARD","235571",2020,"12","MD"
"1143","KENT","14075",2020,"12","MD"
"1144","MONTGOMERY","684032",2020,"12","MD"
"1145","PR. GEORGE'S","600316",2020,"12","MD"
"1146","QUEEN ANNE'S","40770",2020,"12","MD"
"1147","ST. MARY'S","75480",2020,"12","MD"
"1148","SOMERSET","14350",2020,"12","MD"
"1149","TALBOT","28826",2020,"12","MD"
"1150","WASHINGTON","99977",2020,"12","MD"
"1151","WICOMICO","66191",2020,"12","MD"
"1152","WORCESTER","42636",2020,"12","MD"
"1153","ALLEGANY","43834",2021,"01","MD"
"1154","ANNE ARUNDEL","406759",2021,"01","MD"
"1155","BALTIMORE CITY","402283",2021,"01","MD"
"1156","BALTIMORE CO.","577753",2021,"01","MD"
"1157","CALVERT","67984",2021,"01","MD"
"1158","CAROLINE","21384",2021,"01","MD"
"1159","CARROLL","127631",2021,"01","MD"
"1160","CECIL","69598",2021,"01","MD"
"1161","CHARLES","121255",2021,"01","MD"
"1162","DORCHESTER","22406",2021,"01","MD"
"1163","FREDERICK","191949",2021,"01","MD"
"1164","GARRETT","20321",2021,"01","MD"
"1165","HARFORD","188860",2021,"01","MD"
"1166","HOWARD","231574",2021,"01","MD"
"1167","KENT","13571",2021,"01","MD"
"1168","MONTGOMERY","680389",2021,"01","MD"
"1169","PR. GEORGE'S","610072",2021,"01","MD"
"1170","QUEEN ANNE'S","38288",2021,"01","MD"
