"","county","count","month","year","state"
"114","BERKELEY",74527,"Dec","2017","WV"
"115","BOONE",15258,"Dec","2017","WV"
"116","BRAXTON",8153,"Dec","2017","WV"
"117","BROOKE",18366,"Dec","2017","WV"
"118","CABELL",53033,"Dec","2017","WV"
"119","CALHOUN",4699,"Dec","2017","WV"
"120","CLAY",5338,"Dec","2017","WV"
"121","DODDRIDGE",4609,"Dec","2017","WV"
"122","FAYETTE",27253,"Dec","2017","WV"
"123","GILMER",4623,"Dec","2017","WV"
"124","GRANT",7139,"Dec","2017","WV"
"125","GREENBRIER",26682,"Dec","2017","WV"
"126","HAMPSHIRE",13853,"Dec","2017","WV"
"127","HANCOCK",23324,"Dec","2017","WV"
"128","HARDY",8725,"Dec","2017","WV"
"129","HARRISON",42978,"Dec","2017","WV"
"130","JACKSON",21152,"Dec","2017","WV"
"131","JEFFERSON",38780,"Dec","2017","WV"
"132","KANAWHA",141466,"Dec","2017","WV"
"133","LEWIS",9673,"Dec","2017","WV"
"134","LINCOLN",13065,"Dec","2017","WV"
"135","LOGAN",24794,"Dec","2017","WV"
"136","MARION",40694,"Dec","2017","WV"
"137","MARSHALL",20873,"Dec","2017","WV"
"138","MASON",17979,"Dec","2017","WV"
"139","MCDOWELL",16937,"Dec","2017","WV"
"140","MERCER",40059,"Dec","2017","WV"
"141","MINERAL",17908,"Dec","2017","WV"
"142","MINGO",19416,"Dec","2017","WV"
"143","MONONGALIA",66668,"Dec","2017","WV"
"144","MONROE",8753,"Dec","2017","WV"
"145","MORGAN",13239,"Dec","2017","WV"
"146","NICHOLAS",15620,"Dec","2017","WV"
"147","OHIO",28463,"Dec","2017","WV"
"148","PENDLETON",4949,"Dec","2017","WV"
"149","PLEASANTS",5137,"Dec","2017","WV"
"150","POCAHONTAS",5474,"Dec","2017","WV"
"151","PRESTON",18606,"Dec","2017","WV"
"152","PUTNAM",39928,"Dec","2017","WV"
"153","RALEIGH",50967,"Dec","2017","WV"
"154","RANDOLPH",17787,"Dec","2017","WV"
"155","RITCHIE",5896,"Dec","2017","WV"
"156","ROANE",9570,"Dec","2017","WV"
"157","SUMMERS",8984,"Dec","2017","WV"
"158","TAYLOR",10717,"Dec","2017","WV"
"159","TUCKER",5628,"Dec","2017","WV"
"160","TYLER",6389,"Dec","2017","WV"
"161","UPSHUR",13194,"Dec","2017","WV"
"162","WAYNE",26114,"Dec","2017","WV"
"163","WEBSTER",5155,"Dec","2017","WV"
"164","WETZEL",11700,"Dec","2017","WV"
"165","WIRT",4219,"Dec","2017","WV"
"166","WOOD",56254,"Dec","2017","WV"
"167","WYOMING",17310,"Dec","2017","WV"
"168","WEST VIRGINIA",1228123,"Dec","2017","WV"
"169","BARBOUR",9942,"Feb","2017","WV"
"170","BERKELEY",72462,"Feb","2017","WV"
"171","BOONE",15006,"Feb","2017","WV"
"172","BRAXTON",8029,"Feb","2017","WV"
"173","BROOKE",19064,"Feb","2017","WV"
"174","CABELL",53552,"Feb","2017","WV"
"175","CALHOUN",4724,"Feb","2017","WV"
"176","CLAY",5393,"Feb","2017","WV"
"177","DODDRIDGE",4701,"Feb","2017","WV"
"178","FAYETTE",27263,"Feb","2017","WV"
"179","GILMER",4655,"Feb","2017","WV"
"180","GRANT",7064,"Feb","2017","WV"
"181","GREENBRIER",26845,"Feb","2017","WV"
"182","HAMPSHIRE",15485,"Feb","2017","WV"
"183","HANCOCK",23617,"Feb","2017","WV"
"184","HARDY",9304,"Feb","2017","WV"
"185","HARRISON",44010,"Feb","2017","WV"
"186","JACKSON",22327,"Feb","2017","WV"
"187","JEFFERSON",36966,"Feb","2017","WV"
"188","KANAWHA",141597,"Feb","2017","WV"
"189","LEWIS",9523,"Feb","2017","WV"
"190","LINCOLN",13038,"Feb","2017","WV"
"191","LOGAN",26349,"Feb","2017","WV"
"192","MARION",40625,"Feb","2017","WV"
"193","MARSHALL",20702,"Feb","2017","WV"
"194","MASON",18094,"Feb","2017","WV"
"195","MCDOWELL",17470,"Feb","2017","WV"
"196","MERCER",41427,"Feb","2017","WV"
"197","MINERAL",19321,"Feb","2017","WV"
"198","MINGO",19527,"Feb","2017","WV"
"199","MONONGALIA",66366,"Feb","2017","WV"
"200","MONROE",10903,"Feb","2017","WV"
"201","MORGAN",13175,"Feb","2017","WV"
"202","NICHOLAS",15465,"Feb","2017","WV"
"203","OHIO",29677,"Feb","2017","WV"
"204","PENDLETON",4878,"Feb","2017","WV"
"205","PLEASANTS",5237,"Feb","2017","WV"
"206","POCAHONTAS",5469,"Feb","2017","WV"
"207","PRESTON",18466,"Feb","2017","WV"
"208","PUTNAM",39095,"Feb","2017","WV"
"209","RALEIGH",50950,"Feb","2017","WV"
"210","RANDOLPH",17896,"Feb","2017","WV"
"211","RITCHIE",6185,"Feb","2017","WV"
"212","ROANE",10384,"Feb","2017","WV"
"213","SUMMERS",9098,"Feb","2017","WV"
"214","TAYLOR",11202,"Feb","2017","WV"
"215","TUCKER",5650,"Feb","2017","WV"
"216","TYLER",6407,"Feb","2017","WV"
"217","UPSHUR",13113,"Feb","2017","WV"
"218","WAYNE",25898,"Feb","2017","WV"
"219","WEBSTER",5192,"Feb","2017","WV"
"220","WETZEL",11841,"Feb","2017","WV"
"221","WIRT",4343,"Feb","2017","WV"
"222","WOOD",56069,"Feb","2017","WV"
"223","WYOMING",17526,"Feb","2017","WV"
"224","WEST VIRGINIA",1238567,"Feb","2017","WV"
"225","BARBOUR",9933,"Jan","2017","WV"
"226","BERKELEY",72234,"Jan","2017","WV"
"227","BOONE",14973,"Jan","2017","WV"
"228","BRAXTON",7990,"Jan","2017","WV"
"229","BROOKE",19027,"Jan","2017","WV"
"230","CABELL",54465,"Jan","2017","WV"
"231","CALHOUN",4716,"Jan","2017","WV"
"232","CLAY",5378,"Jan","2017","WV"
"233","DODDRIDGE",4682,"Jan","2017","WV"
"234","FAYETTE",27220,"Jan","2017","WV"
"235","GILMER",4654,"Jan","2017","WV"
"236","GRANT",7057,"Jan","2017","WV"
"237","GREENBRIER",26828,"Jan","2017","WV"
"238","HAMPSHIRE",15473,"Jan","2017","WV"
"239","HANCOCK",23584,"Jan","2017","WV"
"240","HARDY",9287,"Jan","2017","WV"
"241","HARRISON",45033,"Jan","2017","WV"
"242","JACKSON",22306,"Jan","2017","WV"
"243","JEFFERSON",37911,"Jan","2017","WV"
"244","KANAWHA",141600,"Jan","2017","WV"
"245","LEWIS",10106,"Jan","2017","WV"
"246","LINCOLN",13041,"Jan","2017","WV"
"247","LOGAN",26729,"Jan","2017","WV"
"248","MARION",40572,"Jan","2017","WV"
"249","MARSHALL",21305,"Jan","2017","WV"
"250","MASON",18082,"Jan","2017","WV"
"251","MCDOWELL",17437,"Jan","2017","WV"
"252","MERCER",41397,"Jan","2017","WV"
"253","MINERAL",19325,"Jan","2017","WV"
"254","MINGO",19507,"Jan","2017","WV"
"255","MONONGALIA",66210,"Jan","2017","WV"
"256","MONROE",10883,"Jan","2017","WV"
"257","MORGAN",13142,"Jan","2017","WV"
"258","NICHOLAS",15403,"Jan","2017","WV"
"259","OHIO",29741,"Jan","2017","WV"
"260","PENDLETON",4861,"Jan","2017","WV"
"261","PLEASANTS",5234,"Jan","2017","WV"
"262","POCAHONTAS",5463,"Jan","2017","WV"
"263","PRESTON",18424,"Jan","2017","WV"
"264","PUTNAM",39017,"Jan","2017","WV"
"265","RALEIGH",50899,"Jan","2017","WV"
"266","RANDOLPH",17865,"Jan","2017","WV"
"267","RITCHIE",6185,"Jan","2017","WV"
"268","ROANE",10370,"Jan","2017","WV"
"269","SUMMERS",9457,"Jan","2017","WV"
"270","TAYLOR",11202,"Jan","2017","WV"
"271","TUCKER",5650,"Jan","2017","WV"
"272","TYLER",6394,"Jan","2017","WV"
"273","UPSHUR",14390,"Jan","2017","WV"
"274","WAYNE",26393,"Jan","2017","WV"
"275","WEBSTER",5188,"Jan","2017","WV"
"276","WETZEL",11829,"Jan","2017","WV"
"277","WIRT",4344,"Jan","2017","WV"
"278","WOOD",56008,"Jan","2017","WV"
"279","WYOMING",17515,"Jan","2017","WV"
"280","WEST VIRGINIA",1243919,"Jan","2017","WV"
"281","BARBOUR",9978,"Jul","2017","WV"
"282","BERKELEY",73360,"Jul","2017","WV"
"283","BOONE",15014,"Jul","2017","WV"
"284","BRAXTON",8083,"Jul","2017","WV"
"285","BROOKE",18600,"Jul","2017","WV"
"286","CABELL",52851,"Jul","2017","WV"
"287","CALHOUN",4703,"Jul","2017","WV"
"288","CLAY",5363,"Jul","2017","WV"
"289","DODDRIDGE",4618,"Jul","2017","WV"
"290","FAYETTE",27385,"Jul","2017","WV"
"291","GILMER",4624,"Jul","2017","WV"
"292","GRANT",7086,"Jul","2017","WV"
"293","GREENBRIER",26576,"Jul","2017","WV"
"294","HAMPSHIRE",13790,"Jul","2017","WV"
"295","HANCOCK",23576,"Jul","2017","WV"
"296","HARDY",8651,"Jul","2017","WV"
"297","HARRISON",42628,"Jul","2017","WV"
"298","JACKSON",20938,"Jul","2017","WV"
"299","JEFFERSON",38404,"Jul","2017","WV"
"300","KANAWHA",141251,"Jul","2017","WV"
"301","LEWIS",9604,"Jul","2017","WV"
"302","LINCOLN",13006,"Jul","2017","WV"
"303","LOGAN",24618,"Jul","2017","WV"
"304","MARION",40486,"Jul","2017","WV"
"305","MARSHALL",20721,"Jul","2017","WV"
"306","MASON",18031,"Jul","2017","WV"
"307","MCDOWELL",17026,"Jul","2017","WV"
"308","MERCER",40156,"Jul","2017","WV"
"309","MINERAL",17929,"Jul","2017","WV"
"310","MINGO",19436,"Jul","2017","WV"
"311","MONONGALIA",66635,"Jul","2017","WV"
"312","MONROE",10196,"Jul","2017","WV"
"313","MORGAN",13165,"Jul","2017","WV"
"314","NICHOLAS",15471,"Jul","2017","WV"
"315","OHIO",28673,"Jul","2017","WV"
"316","PENDLETON",4932,"Jul","2017","WV"
"317","PLEASANTS",5196,"Jul","2017","WV"
"318","POCAHONTAS",5486,"Jul","2017","WV"
"319","PRESTON",18525,"Jul","2017","WV"
"320","PUTNAM",39389,"Jul","2017","WV"
"321","RALEIGH",50739,"Jul","2017","WV"
"322","RANDOLPH",17787,"Jul","2017","WV"
"323","RITCHIE",5886,"Jul","2017","WV"
"324","ROANE",9530,"Jul","2017","WV"
"325","SUMMERS",9008,"Jul","2017","WV"
"326","TAYLOR",10740,"Jul","2017","WV"
"327","TUCKER",5623,"Jul","2017","WV"
"328","TYLER",6370,"Jul","2017","WV"
"329","UPSHUR",13190,"Jul","2017","WV"
"330","WAYNE",25879,"Jul","2017","WV"
"331","WEBSTER",5193,"Jul","2017","WV"
"332","WETZEL",11742,"Jul","2017","WV"
"333","WIRT",4233,"Jul","2017","WV"
"334","WOOD",56238,"Jul","2017","WV"
"335","WYOMING",17335,"Jul","2017","WV"
"336","WEST VIRGINIA",1225653,"Jul","2017","WV"
"337","BARBOUR",9953,"Jun","2017","WV"
"338","BERKELEY",73084,"Jun","2017","WV"
"339","BOONE",15010,"Jun","2017","WV"
"340","BRAXTON",8087,"Jun","2017","WV"
"341","BROOKE",18583,"Jun","2017","WV"
"342","CABELL",52715,"Jun","2017","WV"
"343","CALHOUN",4699,"Jun","2017","WV"
"344","CLAY",5355,"Jun","2017","WV"
"345","DODDRIDGE",4618,"Jun","2017","WV"
