"","county","count","year","month","state"
"263","Hughes",6398,"2017","12","OK"
"264","Jackson",11058,"2017","12","OK"
"265","Jefferson",3358,"2017","12","OK"
"266","Johnston",5789,"2017","12","OK"
"267","Kay",23282,"2017","12","OK"
"268","Kingfisher",7863,"2017","12","OK"
"269","Kiowa",4700,"2017","12","OK"
"270","Latimer",5963,"2017","12","OK"
"271","LeFlore",26227,"2017","12","OK"
"272","Lincoln",18608,"2017","12","OK"
"273","Logan",25568,"2017","12","OK"
"274","Love",5840,"2017","12","OK"
"275","Major",4169,"2017","12","OK"
"276","Marshall",7781,"2017","12","OK"
"277","Mayes",20987,"2017","12","OK"
"278","McClain",22596,"2017","12","OK"
"279","McCurtain",15120,"2017","12","OK"
"280","McIntosh",11352,"2017","12","OK"
"281","Murray",7436,"2017","12","OK"
"282","Muskogee",35688,"2017","12","OK"
"283","Noble",6142,"2017","12","OK"
"284","Nowata",5774,"2017","12","OK"
"285","Okfuskee",5639,"2017","12","OK"
"286","Oklahoma",385874,"2017","12","OK"
"287","Okmulgee",19508,"2017","12","OK"
"288","Osage",25475,"2017","12","OK"
"289","Ottawa",15921,"2017","12","OK"
"290","Pawnee",8539,"2017","12","OK"
"291","Payne",37918,"2017","12","OK"
"292","Pittsburg",25410,"2017","12","OK"
"293","Pontotoc",20746,"2017","12","OK"
"294","Pottawatomie",36442,"2017","12","OK"
"295","Pushmataha",6765,"2017","12","OK"
"296","Roger Mills",2277,"2017","12","OK"
"297","Rogers",53004,"2017","12","OK"
"298","Seminole",11423,"2017","12","OK"
"299","Sequoyah",20614,"2017","12","OK"
"300","Stephens",25408,"2017","12","OK"
"301","Texas",8570,"2017","12","OK"
"302","Tillman",3983,"2017","12","OK"
"303","Tulsa",333396,"2017","12","OK"
"304","Wagoner",39630,"2017","12","OK"
"305","Washington",30233,"2017","12","OK"
"306","Washita",6344,"2017","12","OK"
"307","Woods",4671,"2017","12","OK"
"308","Woodward",10525,"2017","12","OK"
"309","Adair",11804,"2017","2","OK"
"310","Alfalfa",3014,"2017","2","OK"
"311","Atoka",7690,"2017","2","OK"
"312","Beaver",3198,"2017","2","OK"
"313","Beckham",11536,"2017","2","OK"
"314","Blaine",5455,"2017","2","OK"
"315","Bryan",25419,"2017","2","OK"
"316","Caddo",14126,"2017","2","OK"
"317","Canadian",76426,"2017","2","OK"
"318","Carter",30711,"2017","2","OK"
"319","Cherokee",24806,"2017","2","OK"
"320","Choctaw",8895,"2017","2","OK"
"321","Cimarron",1677,"2017","2","OK"
"322","Cleveland",159769,"2017","2","OK"
"323","Coal",3888,"2017","2","OK"
"324","Comanche",56130,"2017","2","OK"
"325","Cotton",3783,"2017","2","OK"
"326","Craig",8183,"2017","2","OK"
"327","Creek",39791,"2017","2","OK"
"328","Custer",16541,"2017","2","OK"
"329","Delaware",23477,"2017","2","OK"
"330","Dewey",2958,"2017","2","OK"
"331","Ellis",2560,"2017","2","OK"
"332","Garfield",30752,"2017","2","OK"
"333","Garvin",15748,"2017","2","OK"
"334","Grady",32444,"2017","2","OK"
"335","Grant",2968,"2017","2","OK"
"336","Greer",2895,"2017","2","OK"
"337","Harmon",1507,"2017","2","OK"
"338","Harper",2061,"2017","2","OK"
"339","Haskell",7187,"2017","2","OK"
"340","Hughes",6818,"2017","2","OK"
"341","Jackson",12052,"2017","2","OK"
"342","Jefferson",3631,"2017","2","OK"
"343","Johnston",6148,"2017","2","OK"
"344","Kay",25115,"2017","2","OK"
"345","Kingfisher",8309,"2017","2","OK"
"346","Kiowa",4977,"2017","2","OK"
"347","Latimer",6485,"2017","2","OK"
"348","LeFlore",28190,"2017","2","OK"
"349","Lincoln",19533,"2017","2","OK"
"350","Logan",27572,"2017","2","OK"
"351","Love",6116,"2017","2","OK"
"352","Major",4426,"2017","2","OK"
"353","Marshall",8201,"2017","2","OK"
"354","Mayes",22234,"2017","2","OK"
"355","McClain",23423,"2017","2","OK"
"356","McCurtain",16230,"2017","2","OK"
"357","McIntosh",12299,"2017","2","OK"
"358","Murray",7852,"2017","2","OK"
"359","Muskogee",38917,"2017","2","OK"
"360","Noble",6520,"2017","2","OK"
"361","Nowata",6261,"2017","2","OK"
"362","Okfuskee",6031,"2017","2","OK"
"363","Oklahoma",418358,"2017","2","OK"
"364","Okmulgee",21097,"2017","2","OK"
"365","Osage",27026,"2017","2","OK"
"366","Ottawa",16854,"2017","2","OK"
"367","Pawnee",9172,"2017","2","OK"
"368","Payne",41645,"2017","2","OK"
"369","Pittsburg",27326,"2017","2","OK"
"370","Pontotoc",21894,"2017","2","OK"
"371","Pottawatomie",38693,"2017","2","OK"
"372","Pushmataha",7005,"2017","2","OK"
"373","Roger Mills",2398,"2017","2","OK"
"374","Rogers",56681,"2017","2","OK"
"375","Seminole",12254,"2017","2","OK"
"376","Sequoyah",22354,"2017","2","OK"
"377","Stephens",26551,"2017","2","OK"
"378","Texas",9449,"2017","2","OK"
"379","Tillman",4323,"2017","2","OK"
"380","Tulsa",359479,"2017","2","OK"
"381","Wagoner",42567,"2017","2","OK"
"382","Washington",32294,"2017","2","OK"
"383","Washita",6619,"2017","2","OK"
"384","Woods",5023,"2017","2","OK"
"385","Woodward",11312,"2017","2","OK"
"386","Adair",11845,"2017","3","OK"
"387","Alfalfa",3014,"2017","3","OK"
"388","Atoka",7692,"2017","3","OK"
"389","Beaver",3203,"2017","3","OK"
"390","Beckham",11576,"2017","3","OK"
"391","Blaine",5464,"2017","3","OK"
"392","Bryan",25446,"2017","3","OK"
"393","Caddo",14126,"2017","3","OK"
"394","Canadian",76629,"2017","3","OK"
"395","Carter",30732,"2017","3","OK"
"396","Cherokee",24792,"2017","3","OK"
"397","Choctaw",8895,"2017","3","OK"
"398","Cimarron",1683,"2017","3","OK"
"399","Cleveland",159798,"2017","3","OK"
"400","Coal",3883,"2017","3","OK"
"401","Comanche",56143,"2017","3","OK"
"402","Cotton",3782,"2017","3","OK"
"403","Craig",8177,"2017","3","OK"
"404","Creek",39840,"2017","3","OK"
"405","Custer",16535,"2017","3","OK"
"406","Delaware",23458,"2017","3","OK"
"407","Dewey",2960,"2017","3","OK"
"408","Ellis",2563,"2017","3","OK"
"409","Garfield",30760,"2017","3","OK"
"410","Garvin",15776,"2017","3","OK"
"411","Grady",32471,"2017","3","OK"
"412","Grant",2962,"2017","3","OK"
"413","Greer",2886,"2017","3","OK"
"414","Harmon",1509,"2017","3","OK"
"415","Harper",2063,"2017","3","OK"
"416","Haskell",7167,"2017","3","OK"
"417","Hughes",6820,"2017","3","OK"
"418","Jackson",12028,"2017","3","OK"
"419","Jefferson",3638,"2017","3","OK"
"420","Johnston",6195,"2017","3","OK"
"421","Kay",25068,"2017","3","OK"
"422","Kingfisher",8309,"2017","3","OK"
"423","Kiowa",4978,"2017","3","OK"
"424","Latimer",6480,"2017","3","OK"
"425","LeFlore",28268,"2017","3","OK"
"426","Lincoln",19526,"2017","3","OK"
"427","Logan",27585,"2017","3","OK"
"428","Love",6136,"2017","3","OK"
"429","Major",4428,"2017","3","OK"
"430","Marshall",8215,"2017","3","OK"
"431","Mayes",22218,"2017","3","OK"
"432","McClain",23467,"2017","3","OK"
"433","McCurtain",16246,"2017","3","OK"
"434","McIntosh",12253,"2017","3","OK"
"435","Murray",7874,"2017","3","OK"
"436","Muskogee",39006,"2017","3","OK"
"437","Noble",6522,"2017","3","OK"
"438","Nowata",6274,"2017","3","OK"
"439","Okfuskee",5942,"2017","3","OK"
"440","Oklahoma",418148,"2017","3","OK"
"441","Okmulgee",21090,"2017","3","OK"
"442","Osage",27066,"2017","3","OK"
"443","Ottawa",16911,"2017","3","OK"
"444","Pawnee",9181,"2017","3","OK"
