"","county","count","month","year","state"
"208","ALBANY",17387,"October","2017","WY"
"209","BIG HORN",5539,"October","2017","WY"
"210","CAMPBELL",18635,"October","2017","WY"
"211","CARBON",6631,"October","2017","WY"
"212","CONVERSE",6734,"October","2017","WY"
"213","CROOK",3936,"October","2017","WY"
"214","FREMONT",17414,"October","2017","WY"
"215","GOSHEN",5993,"October","2017","WY"
"216","HOT SPRINGS",2662,"October","2017","WY"
"217","JOHNSON",4577,"October","2017","WY"
"218","LARAMIE",42065,"October","2017","WY"
"219","LINCOLN",9167,"October","2017","WY"
"220","NATRONA",33811,"October","2017","WY"
"221","NIOBRARA",1349,"October","2017","WY"
"222","PARK",15580,"October","2017","WY"
"223","PLATTE",4664,"October","2017","WY"
"224","SHERIDAN",14957,"October","2017","WY"
"225","SUBLETTE",4529,"October","2017","WY"
"226","SWEETWATER",17410,"October","2017","WY"
"227","TETON",13346,"October","2017","WY"
"228","UINTA",8734,"October","2017","WY"
"229","WASHAKIE",3974,"October","2017","WY"
"230","WESTON",3625,"October","2017","WY"
"231","ALBANY",17409,"November","2017","WY"
"232","BIG HORN",5526,"November","2017","WY"
"233","CAMPBELL",18707,"November","2017","WY"
"234","CARBON",6573,"November","2017","WY"
"235","CONVERSE",6726,"November","2017","WY"
"236","CROOK",3935,"November","2017","WY"
"237","FREMONT",17397,"November","2017","WY"
"238","GOSHEN",5992,"November","2017","WY"
"239","HOT SPRINGS",2666,"November","2017","WY"
"240","JOHNSON",4575,"November","2017","WY"
"241","LARAMIE",42076,"November","2017","WY"
"242","LINCOLN",9161,"November","2017","WY"
"243","NATRONA",33781,"November","2017","WY"
"244","NIOBRARA",1353,"November","2017","WY"
"245","PARK",15587,"November","2017","WY"
"246","PLATTE",4664,"November","2017","WY"
"247","SHERIDAN",14948,"November","2017","WY"
"248","SUBLETTE",4529,"November","2017","WY"
"249","SWEETWATER",17388,"November","2017","WY"
"250","TETON",13349,"November","2017","WY"
"251","UINTA",8738,"November","2017","WY"
"252","WASHAKIE",3956,"November","2017","WY"
"253","WESTON",3624,"November","2017","WY"
"254","ALBANY",17397,"December","2017","WY"
"255","BIG HORN",5521,"December","2017","WY"
"256","CAMPBELL",18895,"December","2017","WY"
"257","CARBON",6572,"December","2017","WY"
"258","CONVERSE",6715,"December","2017","WY"
"259","CROOK",3928,"December","2017","WY"
"260","FREMONT",17382,"December","2017","WY"
"261","GOSHEN",5989,"December","2017","WY"
"262","HOT SPRINGS",2667,"December","2017","WY"
"263","JOHNSON",4575,"December","2017","WY"
"264","LARAMIE",42229,"December","2017","WY"
"265","LINCOLN",9158,"December","2017","WY"
"266","NATRONA",33734,"December","2017","WY"
"267","NIOBRARA",1376,"December","2017","WY"
"268","PARK",15569,"December","2017","WY"
"269","PLATTE",4666,"December","2017","WY"
"270","SHERIDAN",14926,"December","2017","WY"
"271","SUBLETTE",4527,"December","2017","WY"
"272","SWEETWATER",17357,"December","2017","WY"
"273","TETON",13359,"December","2017","WY"
"274","UINTA",8736,"December","2017","WY"
"275","WASHAKIE",3954,"December","2017","WY"
"276","WESTON",3621,"December","2017","WY"
"277","ALBANY",17397,"January","2018","WY"
"278","BIG HORN",5513,"January","2018","WY"
"279","CAMPBELL",18872,"January","2018","WY"
"280","CARBON",6579,"January","2018","WY"
"281","CONVERSE",6711,"January","2018","WY"
"282","CROOK",3928,"January","2018","WY"
"283","FREMONT",17375,"January","2018","WY"
"284","GOSHEN",5988,"January","2018","WY"
"285","HOT SPRINGS",2663,"January","2018","WY"
"286","JOHNSON",4573,"January","2018","WY"
"287","LARAMIE",42199,"January","2018","WY"
"288","LINCOLN",9161,"January","2018","WY"
"289","NATRONA",33701,"January","2018","WY"
"290","NIOBRARA",1374,"January","2018","WY"
"291","PARK",15563,"January","2018","WY"
"292","PLATTE",4643,"January","2018","WY"
"293","SHERIDAN",14917,"January","2018","WY"
"294","SUBLETTE",4533,"January","2018","WY"
"295","SWEETWATER",17344,"January","2018","WY"
"296","TETON",13374,"January","2018","WY"
"297","UINTA",8736,"January","2018","WY"
"298","WASHAKIE",3957,"January","2018","WY"
"299","WESTON",3613,"January","2018","WY"
"300","ALBANY",17405,"February","2018","WY"
"301","BIG HORN",5508,"February","2018","WY"
"302","CAMPBELL",18876,"February","2018","WY"
"303","CARBON",6584,"February","2018","WY"
"304","CONVERSE",6707,"February","2018","WY"
"305","CROOK",3930,"February","2018","WY"
"306","FREMONT",17368,"February","2018","WY"
"307","GOSHEN",5973,"February","2018","WY"
"308","HOT SPRINGS",2664,"February","2018","WY"
"309","JOHNSON",4565,"February","2018","WY"
"310","LARAMIE",42198,"February","2018","WY"
"311","LINCOLN",9171,"February","2018","WY"
"312","NATRONA",33652,"February","2018","WY"
"313","NIOBRARA",1373,"February","2018","WY"
"314","PARK",15553,"February","2018","WY"
"315","PLATTE",4646,"February","2018","WY"
"316","SHERIDAN",14909,"February","2018","WY"
"317","SUBLETTE",4539,"February","2018","WY"
"318","SWEETWATER",17327,"February","2018","WY"
"319","TETON",13363,"February","2018","WY"
"320","UINTA",8739,"February","2018","WY"
"321","WASHAKIE",3956,"February","2018","WY"
"322","WESTON",3614,"February","2018","WY"
"323","ALBANY",17407,"March","2018","WY"
"324","BIG HORN",5499,"March","2018","WY"
"325","CAMPBELL",18852,"March","2018","WY"
"326","CARBON",6576,"March","2018","WY"
"327","CONVERSE",6701,"March","2018","WY"
"328","CROOK",3927,"March","2018","WY"
"329","FREMONT",17370,"March","2018","WY"
"330","GOSHEN",5971,"March","2018","WY"
"331","HOT SPRINGS",2665,"March","2018","WY"
"332","JOHNSON",4563,"March","2018","WY"
"333","LARAMIE",42186,"March","2018","WY"
"334","LINCOLN",9160,"March","2018","WY"
"335","NATRONA",33618,"March","2018","WY"
"336","NIOBRARA",1374,"March","2018","WY"
"337","PARK",15562,"March","2018","WY"
"338","PLATTE",4637,"March","2018","WY"
"339","SHERIDAN",14909,"March","2018","WY"
"340","SUBLETTE",4542,"March","2018","WY"
"341","SWEETWATER",17317,"March","2018","WY"
"342","TETON",13378,"March","2018","WY"
"343","UINTA",8686,"March","2018","WY"
"344","WASHAKIE",3940,"March","2018","WY"
"345","WESTON",3614,"March","2018","WY"
"346","ALBANY",17407,"April","2018","WY"
"347","BIG HORN",5504,"April","2018","WY"
"348","CAMPBELL",18837,"April","2018","WY"
"349","CARBON",6579,"April","2018","WY"
"350","CONVERSE",6702,"April","2018","WY"
"351","CROOK",3936,"April","2018","WY"
"352","FREMONT",17358,"April","2018","WY"
"353","GOSHEN",5974,"April","2018","WY"
"354","HOT SPRINGS",2662,"April","2018","WY"
"355","JOHNSON",4564,"April","2018","WY"
"356","LARAMIE",42179,"April","2018","WY"
"357","LINCOLN",9154,"April","2018","WY"
"358","NATRONA",33604,"April","2018","WY"
"359","NIOBRARA",1376,"April","2018","WY"
"360","PARK",15552,"April","2018","WY"
"361","PLATTE",4642,"April","2018","WY"
"362","SHERIDAN",14895,"April","2018","WY"
"363","SUBLETTE",4542,"April","2018","WY"
"364","SWEETWATER",17307,"April","2018","WY"
"365","TETON",13388,"April","2018","WY"
"366","UINTA",8688,"April","2018","WY"
"367","WASHAKIE",3940,"April","2018","WY"
"368","WESTON",3616,"April","2018","WY"
"369","ALBANY",17424,"May","2018","WY"
