"","county","count","year","month","state"
"1194","47 - Marshall",24536,"2022","December","MS"
"1195","48 - Monroe",23994,"2022","December","MS"
"1196","49 - Montgomery",6239,"2022","December","MS"
"1197","50 - Neshoba",16987,"2022","December","MS"
"1198","51 - Newton",12844,"2022","December","MS"
"1199","52 - Noxubee",7516,"2022","December","MS"
"1200","53 - Oktibbeha",28083,"2022","December","MS"
"1201","54 - Panola",22127,"2022","December","MS"
"1202","55 - Pearl River",36038,"2022","December","MS"
"1203","56 - Perry",8383,"2022","December","MS"
"1204","57 - Pike",24761,"2022","December","MS"
"1205","58 - Pontotoc",20063,"2022","December","MS"
"1206","59 - Prentiss",14152,"2022","December","MS"
"1207","60 - Quitman",4504,"2022","December","MS"
"1208","61 - Rankin",96010,"2022","December","MS"
"1209","62 - Scott",14772,"2022","December","MS"
"1210","63 - Sharkey",3159,"2022","December","MS"
"1211","64 - Simpson",17068,"2022","December","MS"
"1212","65 - Smith",11190,"2022","December","MS"
"1213","66 - Stone",11090,"2022","December","MS"
"1214","67 - Sunflower",12708,"2022","December","MS"
"1215","68 - Tallahatchie",9698,"2022","December","MS"
"1216","69 - Tate",17867,"2022","December","MS"
"1217","70 - Tippah",13902,"2022","December","MS"
"1218","71 - Tishomingo",12858,"2022","December","MS"
"1219","72 - Tunica",6185,"2022","December","MS"
"1220","73 - Union",16473,"2022","December","MS"
"1221","74 - Walthall",10170,"2022","December","MS"
"1222","75 - Warren",26060,"2022","December","MS"
"1223","76 - Washington",27510,"2022","December","MS"
"1224","77 - Wayne",13247,"2022","December","MS"
"1225","78 - Webster",6503,"2022","December","MS"
"1226","79 - Wilkinson",6353,"2022","December","MS"
"1227","80 - Winston",12248,"2022","December","MS"
"1228","81 - Yalobusha",8015,"2022","December","MS"
"1229","82 - Yazoo",18922,"2022","December","MS"
"1230","01 - Adams",18932,"2022","February","MS"
"1231","02 - Alcorn",23546,"2022","February","MS"
"1232","03 - Amite",9623,"2022","February","MS"
"1233","04 - Attala",11240,"2022","February","MS"
"1234","05 - Benton",5822,"2022","February","MS"
"1235","06 - Bolivar",19109,"2022","February","MS"
"1236","07 - Calhoun",9140,"2022","February","MS"
"1237","08 - Carroll",7125,"2022","February","MS"
"1238","09 - Chickasaw",11352,"2022","February","MS"
"1239","10 - Choctaw",4726,"2022","February","MS"
"1240","11 - Claiborne",6135,"2022","February","MS"
"1241","12 - Clarke",11036,"2022","February","MS"
"1242","13 - Clay",13628,"2022","February","MS"
"1243","14 - Coahoma",14477,"2022","February","MS"
"1244","15 - Copiah",18102,"2022","February","MS"
"1245","16 - Covington",13847,"2022","February","MS"
"1246","17 - DeSoto",121767,"2022","February","MS"
"1247","18 - Forrest",45675,"2022","February","MS"
"1248","19 - Franklin",5706,"2022","February","MS"
"1249","20 - George",14922,"2022","February","MS"
"1250","21 - Greene",7428,"2022","February","MS"
"1251","22 - Grenada",14469,"2022","February","MS"
"1252","23 - Hancock",34624,"2022","February","MS"
"1253","24 - Harrison",139259,"2022","February","MS"
"1254","25 - Hinds",165948,"2022","February","MS"
"1255","26 - Holmes",12985,"2022","February","MS"
"1256","27 - Humphreys",6312,"2022","February","MS"
"1257","28 - Issaquena",871,"2022","February","MS"
"1258","29 - Itawamba",14710,"2022","February","MS"
"1259","30 - Jackson",83360,"2022","February","MS"
"1260","31 - Jasper",10918,"2022","February","MS"
"1261","32 - Jefferson",5598,"2022","February","MS"
"1262","33 - Jeff Davis",8284,"2022","February","MS"
"1263","34 - Jones",44671,"2022","February","MS"
"1264","35 - Kemper",7265,"2022","February","MS"
"1265","36 - Lafayette",31275,"2022","February","MS"
"1266","37 - Lamar",36033,"2022","February","MS"
"1267","38 - Lauderdale",42096,"2022","February","MS"
"1268","39 - Lawrence",8165,"2022","February","MS"
"1269","40 - Leake",13268,"2022","February","MS"
"1270","41 - Lee",50228,"2022","February","MS"
"1271","42 - Leflore",19147,"2022","February","MS"
"1272","43 - Lincoln",20977,"2022","February","MS"
"1273","44 - Lowndes",37758,"2022","February","MS"
"1274","45 - Madison",73618,"2022","February","MS"
"1275","46 - Marion",15839,"2022","February","MS"
"1276","47 - Marshall",23903,"2022","February","MS"
"1277","48 - Monroe",23883,"2022","February","MS"
"1278","49 - Montgomery",6197,"2022","February","MS"
"1279","50 - Neshoba",17255,"2022","February","MS"
"1280","51 - Newton",13041,"2022","February","MS"
"1281","52 - Noxubee",7504,"2022","February","MS"
"1282","53 - Oktibbeha",27121,"2022","February","MS"
"1283","54 - Panola",21901,"2022","February","MS"
"1284","55 - Pearl River",35016,"2022","February","MS"
"1285","56 - Perry",8396,"2022","February","MS"
"1286","57 - Pike",24613,"2022","February","MS"
"1287","58 - Pontotoc",19682,"2022","February","MS"
"1288","59 - Prentiss",14056,"2022","February","MS"
"1289","60 - Quitman",4646,"2022","February","MS"
"1290","61 - Rankin",94012,"2022","February","MS"
"1291","62 - Scott",14753,"2022","February","MS"
"1292","63 - Sharkey",3170,"2022","February","MS"
"1293","64 - Simpson",16997,"2022","February","MS"
"1294","65 - Smith",11378,"2022","February","MS"
"1295","66 - Stone",10635,"2022","February","MS"
"1296","67 - Sunflower",12955,"2022","February","MS"
"1297","68 - Tallahatchie",9753,"2022","February","MS"
"1298","69 - Tate",17527,"2022","February","MS"
"1299","70 - Tippah",13774,"2022","February","MS"
"1300","71 - Tishomingo",12648,"2022","February","MS"
"1301","72 - Tunica",6259,"2022","February","MS"
"1302","73 - Union",16034,"2022","February","MS"
"1303","74 - Walthall",10064,"2022","February","MS"
"1304","75 - Warren",25695,"2022","February","MS"
"1305","76 - Washington",27733,"2022","February","MS"
"1306","77 - Wayne",13152,"2022","February","MS"
"1307","78 - Webster",6473,"2022","February","MS"
"1308","79 - Wilkinson",6416,"2022","February","MS"
"1309","80 - Winston",12174,"2022","February","MS"
"1310","81 - Yalobusha",7855,"2022","February","MS"
"1311","82 - Yazoo",19011,"2022","February","MS"
"1312","01 - Adams",18994,"2022","January","MS"
"1313","02 - Alcorn",23694,"2022","January","MS"
"1314","03 - Amite",9650,"2022","January","MS"
"1315","04 - Attala",11070,"2022","January","MS"
"1316","05 - Benton",5834,"2022","January","MS"
"1317","06 - Bolivar",19138,"2022","January","MS"
"1318","07 - Calhoun",9146,"2022","January","MS"
"1319","08 - Carroll",7130,"2022","January","MS"
"1320","09 - Chickasaw",11476,"2022","January","MS"
"1321","10 - Choctaw",4725,"2022","January","MS"
"1322","11 - Claiborne",6162,"2022","January","MS"
"1323","12 - Clarke",11078,"2022","January","MS"
"1324","13 - Clay",13635,"2022","January","MS"
"1325","14 - Coahoma",14699,"2022","January","MS"
"1326","15 - Copiah",18137,"2022","January","MS"
"1327","16 - Covington",13871,"2022","January","MS"
"1328","17 - DeSoto",121345,"2022","January","MS"
"1329","18 - Forrest",45856,"2022","January","MS"
"1330","19 - Franklin",5729,"2022","January","MS"
"1331","20 - George",14970,"2022","January","MS"
"1332","21 - Greene",7432,"2022","January","MS"
"1333","22 - Grenada",14575,"2022","January","MS"
"1334","23 - Hancock",34549,"2022","January","MS"
"1335","24 - Harrison",139119,"2022","January","MS"
"1336","25 - Hinds",166203,"2022","January","MS"
"1337","26 - Holmes",13012,"2022","January","MS"
"1338","27 - Humphreys",6358,"2022","January","MS"
"1339","28 - Issaquena",870,"2022","January","MS"
"1340","29 - Itawamba",14728,"2022","January","MS"
"1341","30 - Jackson",83873,"2022","January","MS"
"1342","31 - Jasper",10931,"2022","January","MS"
"1343","32 - Jefferson",5623,"2022","January","MS"
"1344","33 - Jeff Davis",8305,"2022","January","MS"
"1345","34 - Jones",44684,"2022","January","MS"
"1346","35 - Kemper",7255,"2022","January","MS"
"1347","36 - Lafayette",31704,"2022","January","MS"
"1348","37 - Lamar",36010,"2022","January","MS"
"1349","38 - Lauderdale",42272,"2022","January","MS"
"1350","39 - Lawrence",8183,"2022","January","MS"
"1351","40 - Leake",13273,"2022","January","MS"
"1352","41 - Lee",49981,"2022","January","MS"
"1353","42 - Leflore",19371,"2022","January","MS"
"1354","43 - Lincoln",21400,"2022","January","MS"
"1355","44 - Lowndes",37758,"2022","January","MS"
"1356","45 - Madison",74205,"2022","January","MS"
"1357","46 - Marion",15844,"2022","January","MS"
"1358","47 - Marshall",23999,"2022","January","MS"
"1359","48 - Monroe",23919,"2022","January","MS"
"1360","49 - Montgomery",6187,"2022","January","MS"
"1361","50 - Neshoba",17300,"2022","January","MS"
"1362","51 - Newton",13074,"2022","January","MS"
"1363","52 - Noxubee",7603,"2022","January","MS"
"1364","53 - Oktibbeha",27270,"2022","January","MS"
"1365","54 - Panola",21915,"2022","January","MS"
"1366","55 - Pearl River",34937,"2022","January","MS"
"1367","56 - Perry",8506,"2022","January","MS"
"1368","57 - Pike",24639,"2022","January","MS"
"1369","58 - Pontotoc",19637,"2022","January","MS"
"1370","59 - Prentiss",14058,"2022","January","MS"
"1371","60 - Quitman",4685,"2022","January","MS"
"1372","61 - Rankin",96565,"2022","January","MS"
"1373","62 - Scott",14941,"2022","January","MS"
"1374","63 - Sharkey",3177,"2022","January","MS"
"1375","64 - Simpson",16849,"2022","January","MS"
"1376","65 - Smith",11383,"2022","January","MS"
"1377","66 - Stone",10619,"2022","January","MS"
"1378","67 - Sunflower",13132,"2022","January","MS"
"1379","68 - Tallahatchie",9752,"2022","January","MS"
"1380","69 - Tate",17522,"2022","January","MS"
"1381","70 - Tippah",13764,"2022","January","MS"
"1382","71 - Tishomingo",12629,"2022","January","MS"
"1383","72 - Tunica",6243,"2022","January","MS"
"1384","73 - Union",16186,"2022","January","MS"
"1385","74 - Walthall",10033,"2022","January","MS"
"1386","75 - Warren",25687,"2022","January","MS"
"1387","76 - Washington",28240,"2022","January","MS"
"1388","77 - Wayne",13283,"2022","January","MS"
"1389","78 - Webster",6475,"2022","January","MS"
"1390","79 - Wilkinson",6474,"2022","January","MS"
"1391","80 - Winston",12176,"2022","January","MS"
"1392","81 - Yalobusha",7853,"2022","January","MS"
"1393","82 - Yazoo",19029,"2022","January","MS"
"1394","01 - Adams",18917,"2022","July","MS"
"1395","02 - Alcorn",23592,"2022","July","MS"
"1396","03 - Amite",9641,"2022","July","MS"
"1397","04 - Attala",11248,"2022","July","MS"
"1398","05 - Benton",5792,"2022","July","MS"
"1399","06 - Bolivar",19137,"2022","July","MS"
"1400","07 - Calhoun",9152,"2022","July","MS"
"1401","08 - Carroll",7178,"2022","July","MS"
"1402","09 - Chickasaw",11380,"2022","July","MS"
"1403","10 - Choctaw",4787,"2022","July","MS"
"1404","11 - Claiborne",6050,"2022","July","MS"
"1405","12 - Clarke",11055,"2022","July","MS"
"1406","13 - Clay",13674,"2022","July","MS"
"1407","14 - Coahoma",14498,"2022","July","MS"
"1408","15 - Copiah",18180,"2022","July","MS"
"1409","16 - Covington",13872,"2022","July","MS"
"1410","17 - DeSoto",123119,"2022","July","MS"
"1411","18 - Forrest",46161,"2022","July","MS"
"1412","19 - Franklin",5756,"2022","July","MS"
"1413","20 - George",15095,"2022","July","MS"
"1414","21 - Greene",7506,"2022","July","MS"
"1415","22 - Grenada",14526,"2022","July","MS"
"1416","23 - Hancock",34855,"2022","July","MS"
"1417","24 - Harrison",141022,"2022","July","MS"
"1418","25 - Hinds",166179,"2022","July","MS"
"1419","26 - Holmes",12942,"2022","July","MS"
"1420","27 - Humphreys",6280,"2022","July","MS"
"1421","28 - Issaquena",872,"2022","July","MS"
"1422","29 - Itawamba",14867,"2022","July","MS"
"1423","30 - Jackson",84615,"2022","July","MS"
"1424","31 - Jasper",10923,"2022","July","MS"
"1425","32 - Jefferson",5591,"2022","July","MS"
"1426","33 - Jeff Davis",8290,"2022","July","MS"
"1427","34 - Jones",44604,"2022","July","MS"
"1428","35 - Kemper",7275,"2022","July","MS"
"1429","36 - Lafayette",31929,"2022","July","MS"
"1430","37 - Lamar",36378,"2022","July","MS"
"1431","38 - Lauderdale",42062,"2022","July","MS"
"1432","39 - Lawrence",8209,"2022","July","MS"
"1433","40 - Leake",13243,"2022","July","MS"
"1434","41 - Lee",50336,"2022","July","MS"
"1435","42 - Leflore",19011,"2022","July","MS"
"1436","43 - Lincoln",21163,"2022","July","MS"
"1437","44 - Lowndes",37867,"2022","July","MS"
"1438","45 - Madison",74033,"2022","July","MS"
"1439","46 - Marion",15949,"2022","July","MS"
"1440","47 - Marshall",24147,"2022","July","MS"
"1441","48 - Monroe",23928,"2022","July","MS"
"1442","49 - Montgomery",6202,"2022","July","MS"
"1443","50 - Neshoba",17074,"2022","July","MS"
"1444","51 - Newton",13086,"2022","July","MS"
"1445","52 - Noxubee",7482,"2022","July","MS"
"1446","53 - Oktibbeha",27379,"2022","July","MS"
"1447","54 - Panola",21879,"2022","July","MS"
"1448","55 - Pearl River",35448,"2022","July","MS"
"1449","56 - Perry",8427,"2022","July","MS"
"1450","57 - Pike",24563,"2022","July","MS"
"1451","58 - Pontotoc",19702,"2022","July","MS"
"1452","59 - Prentiss",14041,"2022","July","MS"
"1453","60 - Quitman",4579,"2022","July","MS"
"1454","61 - Rankin",95652,"2022","July","MS"
"1455","62 - Scott",14723,"2022","July","MS"
"1456","63 - Sharkey",3159,"2022","July","MS"
"1457","64 - Simpson",17036,"2022","July","MS"
"1458","65 - Smith",11384,"2022","July","MS"
"1459","66 - Stone",10843,"2022","July","MS"
"1460","67 - Sunflower",12712,"2022","July","MS"
"1461","68 - Tallahatchie",9746,"2022","July","MS"
"1462","69 - Tate",17629,"2022","July","MS"
"1463","70 - Tippah",13783,"2022","July","MS"
"1464","71 - Tishomingo",12701,"2022","July","MS"
"1465","72 - Tunica",6203,"2022","July","MS"
"1466","73 - Union",16225,"2022","July","MS"
"1467","74 - Walthall",10098,"2022","July","MS"
"1468","75 - Warren",25606,"2022","July","MS"
"1469","76 - Washington",27308,"2022","July","MS"
"1470","77 - Wayne",13246,"2022","July","MS"
"1471","78 - Webster",6447,"2022","July","MS"
"1472","79 - Wilkinson",6368,"2022","July","MS"
"1473","80 - Winston",12237,"2022","July","MS"
"1474","81 - Yalobusha",7943,"2022","July","MS"
"1475","82 - Yazoo",18978,"2022","July","MS"
"1476","01 - Adams",18917,"2022","June","MS"
"1477","02 - Alcorn",23592,"2022","June","MS"
"1478","03 - Amite",9641,"2022","June","MS"
"1479","04 - Attala",11248,"2022","June","MS"
"1480","05 - Benton",5792,"2022","June","MS"
"1481","06 - Bolivar",19137,"2022","June","MS"
"1482","07 - Calhoun",9152,"2022","June","MS"
"1483","08 - Carroll",7178,"2022","June","MS"
"1484","09 - Chickasaw",11380,"2022","June","MS"
"1485","10 - Choctaw",4787,"2022","June","MS"
"1486","11 - Claiborne",6050,"2022","June","MS"
"1487","12 - Clarke",11055,"2022","June","MS"
"1488","13 - Clay",13674,"2022","June","MS"
"1489","14 - Coahoma",14498,"2022","June","MS"
"1490","15 - Copiah",18180,"2022","June","MS"
"1491","16 - Covington",13872,"2022","June","MS"
"1492","17 - DeSoto",123119,"2022","June","MS"
"1493","18 - Forrest",46161,"2022","June","MS"
"1494","19 - Franklin",5756,"2022","June","MS"
"1495","20 - George",15095,"2022","June","MS"
"1496","21 - Greene",7506,"2022","June","MS"
"1497","22 - Grenada",14526,"2022","June","MS"
"1498","23 - Hancock",34855,"2022","June","MS"
"1499","24 - Harrison",141022,"2022","June","MS"
"1500","25 - Hinds",166179,"2022","June","MS"
"1501","26 - Holmes",12942,"2022","June","MS"
"1502","27 - Humphreys",6280,"2022","June","MS"
"1503","28 - Issaquena",872,"2022","June","MS"
"1504","29 - Itawamba",14867,"2022","June","MS"
"1505","30 - Jackson",84757,"2022","June","MS"
"1506","31 - Jasper",10929,"2022","June","MS"
"1507","32 - Jefferson",5595,"2022","June","MS"
"1508","33 - Jeff Davis",8335,"2022","June","MS"
"1509","34 - Jones",44659,"2022","June","MS"
"1510","35 - Kemper",7261,"2022","June","MS"
"1511","36 - Lafayette",31799,"2022","June","MS"
"1512","37 - Lamar",36185,"2022","June","MS"
"1513","38 - Lauderdale",42087,"2022","June","MS"
"1514","39 - Lawrence",8240,"2022","June","MS"
"1515","40 - Leake",13272,"2022","June","MS"
"1516","41 - Lee",50301,"2022","June","MS"
"1517","42 - Leflore",19217,"2022","June","MS"
"1518","43 - Lincoln",21162,"2022","June","MS"
"1519","44 - Lowndes",37874,"2022","June","MS"
"1520","45 - Madison",74516,"2022","June","MS"
"1521","46 - Marion",16028,"2022","June","MS"
"1522","47 - Marshall",24139,"2022","June","MS"
"1523","48 - Monroe",23988,"2022","June","MS"
"1524","49 - Montgomery",6204,"2022","June","MS"
"1525","50 - Neshoba",17079,"2022","June","MS"
"1526","51 - Newton",13090,"2022","June","MS"
"1527","52 - Noxubee",7509,"2022","June","MS"
"1528","53 - Oktibbeha",27450,"2022","June","MS"
"1529","54 - Panola",21994,"2022","June","MS"
"1530","55 - Pearl River",35418,"2022","June","MS"
"1531","56 - Perry",8412,"2022","June","MS"
"1532","57 - Pike",24817,"2022","June","MS"
"1533","58 - Pontotoc",19699,"2022","June","MS"
"1534","59 - Prentiss",14027,"2022","June","MS"
"1535","60 - Quitman",4586,"2022","June","MS"
"1536","61 - Rankin",95383,"2022","June","MS"
"1537","62 - Scott",14760,"2022","June","MS"
"1538","63 - Sharkey",3184,"2022","June","MS"
"1539","64 - Simpson",17089,"2022","June","MS"
"1540","65 - Smith",11358,"2022","June","MS"
"1541","66 - Stone",10866,"2022","June","MS"
"1542","67 - Sunflower",12872,"2022","June","MS"
"1543","68 - Tallahatchie",9761,"2022","June","MS"
"1544","69 - Tate",17643,"2022","June","MS"
"1545","70 - Tippah",13789,"2022","June","MS"
"1546","71 - Tishomingo",12675,"2022","June","MS"
"1547","72 - Tunica",6246,"2022","June","MS"
"1548","73 - Union",16180,"2022","June","MS"
"1549","74 - Walthall",10068,"2022","June","MS"
"1550","75 - Warren",25873,"2022","June","MS"
"1551","76 - Washington",27441,"2022","June","MS"
"1552","77 - Wayne",13292,"2022","June","MS"
"1553","78 - Webster",6401,"2022","June","MS"
"1554","79 - Wilkinson",6362,"2022","June","MS"
"1555","80 - Winston",12247,"2022","June","MS"
"1556","81 - Yalobusha",7910,"2022","June","MS"
"1557","82 - Yazoo",18981,"2022","June","MS"
"1558","01 - Adams",18897,"2022","March","MS"
"1559","02 - Alcorn",23604,"2022","March","MS"
"1560","03 - Amite",9642,"2022","March","MS"
"1561","04 - Attala",11232,"2022","March","MS"
"1562","05 - Benton",5814,"2022","March","MS"
"1563","06 - Bolivar",19125,"2022","March","MS"
"1564","07 - Calhoun",9137,"2022","March","MS"
"1565","08 - Carroll",7109,"2022","March","MS"
"1566","09 - Chickasaw",11350,"2022","March","MS"
"1567","10 - Choctaw",4732,"2022","March","MS"
"1568","11 - Claiborne",6116,"2022","March","MS"
"1569","12 - Clarke",11057,"2022","March","MS"
"1570","13 - Clay",13637,"2022","March","MS"
"1571","14 - Coahoma",14481,"2022","March","MS"
"1572","15 - Copiah",18110,"2022","March","MS"
"1573","16 - Covington",13858,"2022","March","MS"
"1574","17 - DeSoto",121894,"2022","March","MS"
"1575","18 - Forrest",45785,"2022","March","MS"
"1576","19 - Franklin",5713,"2022","March","MS"
"1577","20 - George",14940,"2022","March","MS"
"1578","21 - Greene",7426,"2022","March","MS"
"1579","22 - Grenada",14463,"2022","March","MS"
"1580","23 - Hancock",34648,"2022","March","MS"
"1581","24 - Harrison",139598,"2022","March","MS"
"1582","25 - Hinds",165884,"2022","March","MS"
"1583","26 - Holmes",12958,"2022","March","MS"
"1584","27 - Humphreys",6319,"2022","March","MS"
"1585","28 - Issaquena",875,"2022","March","MS"
"1586","29 - Itawamba",14757,"2022","March","MS"
"1587","30 - Jackson",83586,"2022","March","MS"
"1588","31 - Jasper",10916,"2022","March","MS"
"1589","32 - Jefferson",5593,"2022","March","MS"
"1590","33 - Jeff Davis",8275,"2022","March","MS"
"1591","34 - Jones",44570,"2022","March","MS"
"1592","35 - Kemper",7270,"2022","March","MS"
"1593","36 - Lafayette",31402,"2022","March","MS"
"1594","37 - Lamar",36073,"2022","March","MS"
"1595","38 - Lauderdale",42033,"2022","March","MS"
"1596","39 - Lawrence",8171,"2022","March","MS"
"1597","40 - Leake",13277,"2022","March","MS"
"1598","41 - Lee",50231,"2022","March","MS"
"1599","42 - Leflore",19153,"2022","March","MS"
"1600","43 - Lincoln",21035,"2022","March","MS"
"1601","44 - Lowndes",37771,"2022","March","MS"
"1602","45 - Madison",73793,"2022","March","MS"
"1603","46 - Marion",15847,"2022","March","MS"
"1604","47 - Marshall",23897,"2022","March","MS"
"1605","48 - Monroe",23900,"2022","March","MS"
"1606","49 - Montgomery",6206,"2022","March","MS"
"1607","50 - Neshoba",17272,"2022","March","MS"
"1608","51 - Newton",13041,"2022","March","MS"
"1609","52 - Noxubee",7504,"2022","March","MS"
"1610","53 - Oktibbeha",27211,"2022","March","MS"
"1611","54 - Panola",21937,"2022","March","MS"
"1612","55 - Pearl River",35112,"2022","March","MS"
"1613","56 - Perry",8394,"2022","March","MS"
"1614","57 - Pike",24644,"2022","March","MS"
"1615","58 - Pontotoc",19682,"2022","March","MS"
"1616","59 - Prentiss",14054,"2022","March","MS"
"1617","60 - Quitman",4652,"2022","March","MS"
"1618","61 - Rankin",94234,"2022","March","MS"
"1619","62 - Scott",14743,"2022","March","MS"
"1620","63 - Sharkey",3168,"2022","March","MS"
"1621","64 - Simpson",17003,"2022","March","MS"
"1622","65 - Smith",11367,"2022","March","MS"
"1623","66 - Stone",10665,"2022","March","MS"
"1624","67 - Sunflower",12880,"2022","March","MS"
"1625","68 - Tallahatchie",9748,"2022","March","MS"
"1626","69 - Tate",17535,"2022","March","MS"
"1627","70 - Tippah",13782,"2022","March","MS"
"1628","71 - Tishomingo",12621,"2022","March","MS"
"1629","72 - Tunica",6279,"2022","March","MS"
"1630","73 - Union",16062,"2022","March","MS"
"1631","74 - Walthall",10045,"2022","March","MS"
"1632","75 - Warren",25718,"2022","March","MS"
"1633","76 - Washington",27657,"2022","March","MS"
"1634","77 - Wayne",13153,"2022","March","MS"
"1635","78 - Webster",6441,"2022","March","MS"
"1636","79 - Wilkinson",6404,"2022","March","MS"
"1637","80 - Winston",12176,"2022","March","MS"
"1638","81 - Yalobusha",7856,"2022","March","MS"
"1639","82 - Yazoo",19009,"2022","March","MS"
"1640","02 - Alcorn",23606,"2022","May","MS"
"1641","03 - Amite",9637,"2022","May","MS"
"1642","04 - Attala",11224,"2022","May","MS"
"1643","05 - Benton",5807,"2022","May","MS"
"1644","06 - Bolivar",19168,"2022","May","MS"
"1645","07 - Calhoun",9171,"2022","May","MS"
"1646","08 - Carroll",7168,"2022","May","MS"
"1647","09 - Chickasaw",11379,"2022","May","MS"
"1648","10 - Choctaw",4769,"2022","May","MS"
"1649","11 - Claiborne",6038,"2022","May","MS"
"1650","12 - Clarke",11087,"2022","May","MS"
"1651","13 - Clay",13680,"2022","May","MS"
"1652","14 - Coahoma",14492,"2022","May","MS"
"1653","15 - Copiah",18133,"2022","May","MS"
"1654","16 - Covington",13884,"2022","May","MS"
"1655","17 - DeSoto",122692,"2022","May","MS"
"1656","18 - Forrest",45998,"2022","May","MS"
"1657","19 - Franklin",5741,"2022","May","MS"
"1658","20 - George",14988,"2022","May","MS"
"1659","21 - Greene",7498,"2022","May","MS"
"1660","22 - Grenada",14483,"2022","May","MS"
"1661","23 - Hancock",34871,"2022","May","MS"
"1662","24 - Harrison",140366,"2022","May","MS"
"1663","25 - Hinds",166024,"2022","May","MS"
"1664","26 - Holmes",12950,"2022","May","MS"
"1665","27 - Humphreys",6319,"2022","May","MS"
"1666","28 - Issaquena",874,"2022","May","MS"
"1667","29 - Itawamba",14797,"2022","May","MS"
"1668","30 - Jackson",84388,"2022","May","MS"
"1669","31 - Jasper",10920,"2022","May","MS"
"1670","32 - Jefferson",5606,"2022","May","MS"
"1671","33 - Jeff Davis",8321,"2022","May","MS"
"1672","34 - Jones",44592,"2022","May","MS"
"1673","35 - Kemper",7261,"2022","May","MS"
"1674","36 - Lafayette",31646,"2022","May","MS"
"1675","37 - Lamar",36086,"2022","May","MS"
"1676","38 - Lauderdale",41998,"2022","May","MS"
"1677","39 - Lawrence",8228,"2022","May","MS"
"1678","40 - Leake",13268,"2022","May","MS"
"1679","41 - Lee",50240,"2022","May","MS"
"1680","42 - Leflore",19181,"2022","May","MS"
"1681","43 - Lincoln",21108,"2022","May","MS"
"1682","44 - Lowndes",37877,"2022","May","MS"
"1683","45 - Madison",74138,"2022","May","MS"
"1684","46 - Marion",15984,"2022","May","MS"
"1685","47 - Marshall",24015,"2022","May","MS"
"1686","48 - Monroe",23997,"2022","May","MS"
"1687","49 - Montgomery",6199,"2022","May","MS"
"1688","50 - Neshoba",17046,"2022","May","MS"
"1689","51 - Newton",13078,"2022","May","MS"
"1690","52 - Noxubee",7490,"2022","May","MS"
"1691","53 - Oktibbeha",27317,"2022","May","MS"
"1692","54 - Panola",21990,"2022","May","MS"
"1693","55 - Pearl River",35325,"2022","May","MS"
"1694","56 - Perry",8399,"2022","May","MS"
"1695","57 - Pike",24761,"2022","May","MS"
"1696","58 - Pontotoc",19782,"2022","May","MS"
"1697","59 - Prentiss",14041,"2022","May","MS"
"1698","60 - Quitman",4655,"2022","May","MS"
"1699","61 - Rankin",94783,"2022","May","MS"
"1700","62 - Scott",14731,"2022","May","MS"
"1701","63 - Sharkey",3187,"2022","May","MS"
"1702","64 - Simpson",17082,"2022","May","MS"
"1703","65 - Smith",11360,"2022","May","MS"
"1704","66 - Stone",10811,"2022","May","MS"
"1705","67 - Sunflower",12863,"2022","May","MS"
"1706","68 - Tallahatchie",9764,"2022","May","MS"
"1707","69 - Tate",17633,"2022","May","MS"
"1708","70 - Tippah",13811,"2022","May","MS"
"1709","71 - Tishomingo",12664,"2022","May","MS"
"1710","72 - Tunica",6245,"2022","May","MS"
"1711","73 - Union",16166,"2022","May","MS"
"1712","74 - Walthall",10072,"2022","May","MS"
"1713","75 - Warren",25812,"2022","May","MS"
"1714","76 - Washington",27457,"2022","May","MS"
"1715","77 - Wayne",13270,"2022","May","MS"
"1716","78 - Webster",6463,"2022","May","MS"
"1717","79 - Wilkinson",6353,"2022","May","MS"
"1718","80 - Winston",12228,"2022","May","MS"
"1719","81 - Yalobusha",7890,"2022","May","MS"
"1720","82 - Yazoo",19003,"2022","May","MS"
"1721","01 - Adams",18765,"2022","November","MS"
"1722","02 - Alcorn",23605,"2022","November","MS"
"1723","03 - Amite",9622,"2022","November","MS"
"1724","04 - Attala",11248,"2022","November","MS"
"1725","05 - Benton",5819,"2022","November","MS"
"1726","06 - Bolivar",19214,"2022","November","MS"
"1727","07 - Calhoun",9116,"2022","November","MS"
"1728","08 - Carroll",7273,"2022","November","MS"
"1729","09 - Chickasaw",11418,"2022","November","MS"
"1730","10 - Choctaw",4890,"2022","November","MS"
"1731","11 - Claiborne",5949,"2022","November","MS"
"1732","12 - Clarke",11088,"2022","November","MS"
"1733","13 - Clay",13726,"2022","November","MS"
"1734","14 - Coahoma",14536,"2022","November","MS"
"1735","15 - Copiah",18296,"2022","November","MS"
"1736","16 - Covington",13853,"2022","November","MS"
"1737","17 - DeSoto",125630,"2022","November","MS"
"1738","18 - Forrest",45730,"2022","November","MS"
"1739","19 - Franklin",5802,"2022","November","MS"
"1740","20 - George",15173,"2022","November","MS"
"1741","21 - Greene",7573,"2022","November","MS"
"1742","22 - Grenada",14472,"2022","November","MS"
"1743","23 - Hancock",34628,"2022","November","MS"
"1744","24 - Harrison",142944,"2022","November","MS"
"1745","25 - Hinds",166855,"2022","November","MS"
"1746","26 - Holmes",12933,"2022","November","MS"
"1747","27 - Humphreys",6400,"2022","November","MS"
"1748","28 - Issaquena",850,"2022","November","MS"
