"","county","count","month","year","state"
"247","Jerome",NA,"6","2017","ID"
"248","Kootenai",NA,"6","2017","ID"
"249","Latah",NA,"6","2017","ID"
"250","Lemhi",NA,"6","2017","ID"
"251","Lewis",NA,"6","2017","ID"
"252","Lincoln",NA,"6","2017","ID"
"253","Madison",NA,"6","2017","ID"
"254","Minidoka",NA,"6","2017","ID"
"255","Nez Perce",NA,"6","2017","ID"
"256","Oneida",NA,"6","2017","ID"
"257","Owyhee",NA,"6","2017","ID"
"258","Payette",NA,"6","2017","ID"
"259","Power",NA,"6","2017","ID"
"260","Shoshone",NA,"6","2017","ID"
"261","Teton",NA,"6","2017","ID"
"262","Twin Falls",NA,"6","2017","ID"
"263","Valley",NA,"6","2017","ID"
"264","Washington",NA,"6","2017","ID"
"265","Ada",226961,"7","2017","ID"
"266","Adams",2462,"7","2017","ID"
"267","Bannock",39838,"7","2017","ID"
"268","Bear Lake",3290,"7","2017","ID"
"269","Benewah",4968,"7","2017","ID"
"270","Bingham",18938,"7","2017","ID"
"271","Blaine",12227,"7","2017","ID"
"272","Boise",4407,"7","2017","ID"
"273","Bonner",24421,"7","2017","ID"
"274","Bonneville",50627,"7","2017","ID"
"275","Boundary",5978,"7","2017","ID"
"276","Butte",1452,"7","2017","ID"
"277","Camas",663,"7","2017","ID"
"278","Canyon",83796,"7","2017","ID"
"279","Caribou",3613,"7","2017","ID"
"280","Cassia",9251,"7","2017","ID"
"281","Clark",359,"7","2017","ID"
"282","Clearwater",4314,"7","2017","ID"
"283","Custer",2750,"7","2017","ID"
"284","Elmore",9926,"7","2017","ID"
"285","Franklin",6132,"7","2017","ID"
"286","Fremont",6539,"7","2017","ID"
"287","Gem",9187,"7","2017","ID"
"288","Gooding",6021,"7","2017","ID"
"289","Idaho",9353,"7","2017","ID"
"290","Jefferson",12961,"7","2017","ID"
"291","Jerome",7804,"7","2017","ID"
"292","Kootenai",76106,"7","2017","ID"
"293","Latah",21591,"7","2017","ID"
"294","Lemhi",4708,"7","2017","ID"
"295","Lewis",1916,"7","2017","ID"
"296","Lincoln",2024,"7","2017","ID"
"297","Madison",18019,"7","2017","ID"
"298","Minidoka",7693,"7","2017","ID"
"299","Nez Perce",20786,"7","2017","ID"
"300","Oneida",2416,"7","2017","ID"
"301","Owyhee",4779,"7","2017","ID"
"302","Payette",10389,"7","2017","ID"
"303","Power",3247,"7","2017","ID"
"304","Shoshone",6233,"7","2017","ID"
"305","Teton",5846,"7","2017","ID"
"306","Twin Falls",34343,"7","2017","ID"
"307","Valley",6023,"7","2017","ID"
"308","Washington",5018,"7","2017","ID"
"309","Ada",227030,"8","2017","ID"
"310","Adams",2460,"8","2017","ID"
"311","Bannock",39672,"8","2017","ID"
"312","Bear Lake",3285,"8","2017","ID"
"313","Benewah",4969,"8","2017","ID"
"314","Bingham",18916,"8","2017","ID"
"315","Blaine",12233,"8","2017","ID"
"316","Boise",4397,"8","2017","ID"
"317","Bonner",24388,"8","2017","ID"
"318","Bonneville",50326,"8","2017","ID"
"319","Boundary",5953,"8","2017","ID"
"320","Butte",1446,"8","2017","ID"
"321","Camas",663,"8","2017","ID"
"322","Canyon",83772,"8","2017","ID"
"323","Caribou",3613,"8","2017","ID"
"324","Cassia",9219,"8","2017","ID"
"325","Clark",359,"8","2017","ID"
"326","Clearwater",4317,"8","2017","ID"
"327","Custer",2750,"8","2017","ID"
"328","Elmore",9854,"8","2017","ID"
"329","Franklin",6116,"8","2017","ID"
"330","Fremont",6521,"8","2017","ID"
"331","Gem",9170,"8","2017","ID"
"332","Gooding",6006,"8","2017","ID"
"333","Idaho",9347,"8","2017","ID"
"334","Jefferson",12959,"8","2017","ID"
"335","Jerome",7789,"8","2017","ID"
"336","Kootenai",76105,"8","2017","ID"
"337","Latah",21614,"8","2017","ID"
"338","Lemhi",4706,"8","2017","ID"
"339","Lewis",1911,"8","2017","ID"
"340","Lincoln",2023,"8","2017","ID"
"341","Madison",17975,"8","2017","ID"
"342","Minidoka",7683,"8","2017","ID"
"343","Nez Perce",20771,"8","2017","ID"
"344","Oneida",2415,"8","2017","ID"
"345","Owyhee",4781,"8","2017","ID"
"346","Payette",10379,"8","2017","ID"
"347","Power",3246,"8","2017","ID"
"348","Shoshone",6242,"8","2017","ID"
"349","Teton",5848,"8","2017","ID"
"350","Twin Falls",34211,"8","2017","ID"
"351","Valley",6020,"8","2017","ID"
"352","Washington",5005,"8","2017","ID"
"353","Ada",227234,"9","2017","ID"
"354","Adams",2454,"9","2017","ID"
"355","Bannock",39555,"9","2017","ID"
"356","Bear Lake",3283,"9","2017","ID"
"357","Benewah",4959,"9","2017","ID"
"358","Bingham",18860,"9","2017","ID"
"359","Blaine",12236,"9","2017","ID"
"360","Boise",4385,"9","2017","ID"
"361","Bonner",24377,"9","2017","ID"
"362","Bonneville",50228,"9","2017","ID"
"363","Boundary",5944,"9","2017","ID"
"364","Butte",1448,"9","2017","ID"
"365","Camas",663,"9","2017","ID"
"366","Canyon",83683,"9","2017","ID"
"367","Caribou",3644,"9","2017","ID"
"368","Cassia",9192,"9","2017","ID"
"369","Clark",359,"9","2017","ID"
"370","Clearwater",4312,"9","2017","ID"
"371","Custer",2719,"9","2017","ID"
"372","Elmore",9829,"9","2017","ID"
"373","Franklin",6111,"9","2017","ID"
"374","Fremont",6506,"9","2017","ID"
"375","Gem",9141,"9","2017","ID"
"376","Gooding",5992,"9","2017","ID"
"377","Idaho",9338,"9","2017","ID"
"378","Jefferson",12924,"9","2017","ID"
"379","Jerome",7774,"9","2017","ID"
"380","Kootenai",76085,"9","2017","ID"
"381","Latah",21462,"9","2017","ID"
"382","Lemhi",4698,"9","2017","ID"
"383","Lewis",1913,"9","2017","ID"
"384","Lincoln",2026,"9","2017","ID"
"385","Madison",18080,"9","2017","ID"
"386","Minidoka",7665,"9","2017","ID"
"387","Nez Perce",20744,"9","2017","ID"
"388","Oneida",2408,"9","2017","ID"
"389","Owyhee",4784,"9","2017","ID"
"390","Payette",10384,"9","2017","ID"
"391","Power",3243,"9","2017","ID"
"392","Shoshone",6214,"9","2017","ID"
"393","Teton",5821,"9","2017","ID"
"394","Twin Falls",34097,"9","2017","ID"
"395","Valley",6001,"9","2017","ID"
"396","Washington",4995,"9","2017","ID"
"397","Ada",227680,"10","2017","ID"
