"","county","count","year","month","state"
"450","094  OWEN","8095","2017","May","KY"
"451","095  OWSLEY","3548","2017","May","KY"
"452","096  PENDLETON","10333","2017","May","KY"
"453","097  PERRY","20564","2017","May","KY"
"454","098  PIKE","49029","2017","May","KY"
"455","099  POWELL","9855","2017","May","KY"
"456","100  PULASKI","47187","2017","May","KY"
"457","101  ROBERTSON","1721","2017","May","KY"
"458","102  ROCKCASTLE","12366","2017","May","KY"
"459","103  ROWAN","14707","2017","May","KY"
"460","104  RUSSELL","13979","2017","May","KY"
"461","105  SCOTT","39203","2017","May","KY"
"462","106  SHELBY","31758","2017","May","KY"
"463","107  SIMPSON","13653","2017","May","KY"
"464","108  SPENCER","14431","2017","May","KY"
"465","109  TAYLOR","18160","2017","May","KY"
"466","110  TODD","8384","2017","May","KY"
"467","111  TRIGG","11697","2017","May","KY"
"468","112  TRIMBLE","7219","2017","May","KY"
"469","113  UNION","10229","2017","May","KY"
"470","114  WARREN","80386","2017","May","KY"
"471","115  WASHINGTON","8727","2017","May","KY"
"472","116  WAYNE","14674","2017","May","KY"
"473","117  WEBSTER","9625","2017","May","KY"
"474","118  WHITLEY","26893","2017","May","KY"
"475","119  WOLFE","5568","2017","May","KY"
"476","120  WOODFORD","20603","2017","May","KY"
"477","002  ALLEN","14597","2017","June","KY"
"478","003  ANDERSON","17895","2017","June","KY"
"479","004  BALLARD","6391","2017","June","KY"
"480","005  BARREN","30926","2017","June","KY"
"481","006  BATH","9259","2017","June","KY"
"482","007  BELL","21053","2017","June","KY"
"483","008  BOONE","100026","2017","June","KY"
"484","009  BOURBON","14657","2017","June","KY"
"485","010  BOYD","39478","2017","June","KY"
"486","011  BOYLE","21748","2017","June","KY"
"487","012  BRACKEN","6359","2017","June","KY"
"488","013  BREATHITT","11638","2017","June","KY"
"489","014  BRECKINRIDGE","15076","2017","June","KY"
"490","015  BULLITT","58311","2017","June","KY"
"491","016  BUTLER","9430","2017","June","KY"
"492","017  CALDWELL","10046","2017","June","KY"
"493","018  CALLOWAY","29521","2017","June","KY"
"494","019  CAMPBELL","72475","2017","June","KY"
"495","020  CARLISLE","4020","2017","June","KY"
"496","021  CARROLL","7887","2017","June","KY"
"497","022  CARTER","19741","2017","June","KY"
"498","023  CASEY","10950","2017","June","KY"
"499","024  CHRISTIAN","50989","2017","June","KY"
"500","025  CLARK","28413","2017","June","KY"
"501","026  CLAY","14560","2017","June","KY"
"502","027  CLINTON","7480","2017","June","KY"
"503","028  CRITTENDEN","6694","2017","June","KY"
"504","029  CUMBERLAND","5346","2017","June","KY"
"505","030  DAVIESS","73148","2017","June","KY"
"506","031  EDMONSON","9075","2017","June","KY"
"507","032  ELLIOTT","5176","2017","June","KY"
"508","033  ESTILL","10496","2017","June","KY"
"509","034  FAYETTE","226825","2017","June","KY"
"510","035  FLEMING","10746","2017","June","KY"
"511","036  FLOYD","30316","2017","June","KY"
"512","037  FRANKLIN","36495","2017","June","KY"
"513","038  FULTON","5474","2017","June","KY"
"514","039  GALLATIN","6361","2017","June","KY"
"515","040  GARRARD","13048","2017","June","KY"
"516","041  GRANT","17914","2017","June","KY"
"517","042  GRAVES","25446","2017","June","KY"
"518","043  GRAYSON","18151","2017","June","KY"
"519","044  GREEN","8711","2017","June","KY"
"520","045  GREENUP","29081","2017","June","KY"
"521","046  HANCOCK","6737","2017","June","KY"
"522","047  HARDIN","81523","2017","June","KY"
"523","048  HARLAN","20514","2017","June","KY"
"524","049  HARRISON","13594","2017","June","KY"
"525","050  HART","13272","2017","June","KY"
"526","051  HENDERSON","34970","2017","June","KY"
"527","052  HENRY","11939","2017","June","KY"
"528","053  HICKMAN","3736","2017","June","KY"
"529","054  HOPKINS","34753","2017","June","KY"
"530","055  JACKSON","9977","2017","June","KY"
"531","056  JEFFERSON","584418","2017","June","KY"
"532","057  JESSAMINE","39778","2017","June","KY"
"533","058  JOHNSON","17918","2017","June","KY"
"534","059  KENTON","129653","2017","June","KY"
