"","county","count","month","year","state"
"471","Adams","19183","July","2019","NE"
"472","Antelope","4437","July","2019","NE"
"473","Arthur","329","July","2019","NE"
"474","Banner","526","July","2019","NE"
"475","Blaine","386","July","2019","NE"
"476","Boone","3629","July","2019","NE"
"477","Box Butte","7553","July","2019","NE"
"478","Boyd","1373","July","2019","NE"
"479","Brown","2093","July","2019","NE"
"480","Buffalo","29608","July","2019","NE"
"481","Burt","4773","July","2019","NE"
"482","Butler","5474","July","2019","NE"
"483","Cass","17731","July","2019","NE"
"484","Cedar","5617","July","2019","NE"
"485","Chase","2466","July","2019","NE"
"486","Cherry","3943","July","2019","NE"
"487","Cheyenne","6245","July","2019","NE"
"488","Clay","4212","July","2019","NE"
"489","Colfax","5064","July","2019","NE"
"490","Cuming","5674","July","2019","NE"
"491","Custer","7789","July","2019","NE"
"492","Dakota","10618","July","2019","NE"
"493","Dawes","5392","July","2019","NE"
"494","Dawson","13373","July","2019","NE"
"495","Deuel","1407","July","2019","NE"
"496","Dixon","3725","July","2019","NE"
"497","Dodge","21715","July","2019","NE"
"498","Douglas","352895","July","2019","NE"
"499","Dundy","1224","July","2019","NE"
"500","Fillmore","3971","July","2019","NE"
"501","Franklin","2224","July","2019","NE"
"502","Frontier","1827","July","2019","NE"
"503","Furnas","3402","July","2019","NE"
"504","Gage","14065","July","2019","NE"
"505","Garden","1359","July","2019","NE"
"506","Garfield","1271","July","2019","NE"
"507","Gosper","1431","July","2019","NE"
"508","Grant","481","July","2019","NE"
"509","Greeley","1576","July","2019","NE"
"510","Hall","33181","July","2019","NE"
"511","Hamilton","6553","July","2019","NE"
"512","Harlan","2408","July","2019","NE"
"513","Hayes","696","July","2019","NE"
"514","Hitchcock","1892","July","2019","NE"
"515","Holt","6964","July","2019","NE"
"516","Hooker","528","July","2019","NE"
"517","Howard","4440","July","2019","NE"
"518","Jefferson","4873","July","2019","NE"
"519","Johnson","2749","July","2019","NE"
"520","Kearney","4403","July","2019","NE"
"521","Keith","5939","July","2019","NE"
"522","Keya Paha","629","July","2019","NE"
"523","Kimball","2723","July","2019","NE"
"524","Knox","5565","July","2019","NE"
"525","Lancaster","190710","July","2019","NE"
"526","Lincoln","23489","July","2019","NE"
"527","Logan","544","July","2019","NE"
"528","Loup","505","July","2019","NE"
"529","Madison","21242","July","2019","NE"
"530","Mcpherson","339","July","2019","NE"
"531","Merrick","4682","July","2019","NE"
"532","Morrill","3037","July","2019","NE"
"533","Nance","2340","July","2019","NE"
"534","Nemaha","4433","July","2019","NE"
"535","Nuckolls","3125","July","2019","NE"
"536","Otoe","10452","July","2019","NE"
"537","Pawnee","1802","July","2019","NE"
"538","Perkins","1885","July","2019","NE"
"539","Phelps","6030","July","2019","NE"
"540","Pierce","4820","July","2019","NE"
"541","Platte","20028","July","2019","NE"
"542","Polk","3515","July","2019","NE"
"543","Red Willow","6989","July","2019","NE"
"544","Richardson","5408","July","2019","NE"
"545","Rock","1018","July","2019","NE"
"546","Saline","7776","July","2019","NE"
"547","Sarpy","112384","July","2019","NE"
"548","Saunders","14852","July","2019","NE"
"549","Scotts Bluff","23820","July","2019","NE"
"550","Seward","10976","July","2019","NE"
"551","Sheridan","3718","July","2019","NE"
"552","Sherman","1990","July","2019","NE"
"553","Sioux","883","July","2019","NE"
"554","Stanton","3775","July","2019","NE"
"555","Thayer","3674","July","2019","NE"
"556","Thomas","497","July","2019","NE"
"557","Thurston","4425","July","2019","NE"
"558","Valley","2963","July","2019","NE"
"559","Washington","14352","July","2019","NE"
"560","Wayne","5215","July","2019","NE"
"561","Webster","2288","July","2019","NE"
"562","Wheeler","600","July","2019","NE"
"563","York","9716","July","2019","NE"
"564","Grand Total","1203901","July","2019","NE"
"565","Adams","19206","June","2019","NE"
"566","Antelope","4435","June","2019","NE"
"567","Arthur","330","June","2019","NE"
"568","Banner","525","June","2019","NE"
"569","Blaine","386","June","2019","NE"
"570","Boone","3641","June","2019","NE"
"571","Box Butte","7585","June","2019","NE"
"572","Boyd","1375","June","2019","NE"
"573","Brown","2087","June","2019","NE"
"574","Buffalo","29638","June","2019","NE"
"575","Burt","4786","June","2019","NE"
"576","Butler","5479","June","2019","NE"
"577","Cass","17712","June","2019","NE"
"578","Cedar","5619","June","2019","NE"
"579","Chase","2465","June","2019","NE"
"580","Cherry","3932","June","2019","NE"
"581","Cheyenne","6247","June","2019","NE"
"582","Clay","4217","June","2019","NE"
"583","Colfax","5055","June","2019","NE"
"584","Cuming","5697","June","2019","NE"
"585","Custer","7789","June","2019","NE"
"586","Dakota","10631","June","2019","NE"
"587","Dawes","5409","June","2019","NE"
"588","Dawson","13393","June","2019","NE"
"589","Deuel","1402","June","2019","NE"
"590","Dixon","3733","June","2019","NE"
"591","Dodge","21759","June","2019","NE"
"592","Douglas","352659","June","2019","NE"
"593","Dundy","1229","June","2019","NE"
"594","Fillmore","3964","June","2019","NE"
"595","Franklin","2228","June","2019","NE"
"596","Frontier","1824","June","2019","NE"
"597","Furnas","3393","June","2019","NE"
"598","Gage","14059","June","2019","NE"
"599","Garden","1359","June","2019","NE"
"600","Garfield","1267","June","2019","NE"
"601","Gosper","1421","June","2019","NE"
"602","Grant","481","June","2019","NE"
"603","Greeley","1574","June","2019","NE"
"604","Hall","33125","June","2019","NE"
"605","Hamilton","6566","June","2019","NE"
"606","Harlan","2410","June","2019","NE"
"607","Hayes","697","June","2019","NE"
"608","Hitchcock","1896","June","2019","NE"
"609","Holt","6967","June","2019","NE"
"610","Hooker","528","June","2019","NE"
"611","Howard","4444","June","2019","NE"
"612","Jefferson","4879","June","2019","NE"
"613","Johnson","2755","June","2019","NE"
"614","Kearney","4418","June","2019","NE"
"615","Keith","5933","June","2019","NE"
"616","Keya Paha","630","June","2019","NE"
"617","Kimball","2726","June","2019","NE"
"618","Knox","5564","June","2019","NE"
"619","Lancaster","190647","June","2019","NE"
"620","Lincoln","23506","June","2019","NE"
"621","Logan","547","June","2019","NE"
"622","Loup","500","June","2019","NE"
"623","Madison","21298","June","2019","NE"
"624","Mcpherson","338","June","2019","NE"
"625","Merrick","4687","June","2019","NE"
"626","Morrill","3037","June","2019","NE"
"627","Nance","2335","June","2019","NE"
"628","Nemaha","4414","June","2019","NE"
"629","Nuckolls","3136","June","2019","NE"
"630","Otoe","10463","June","2019","NE"
"631","Pawnee","1804","June","2019","NE"
"632","Perkins","1894","June","2019","NE"
